seg_id,year,annual_mean_m3s,ssa,river_name,updated_tier
1495,1982,15.278837083333334,-0.4470662270938038,,
1495,1983,25.139370291666665,2.00615224065726,,
1495,1984,29.28176529166667,3.036745586880302,,
1495,1985,14.806850641666665,-0.5644925194413849,,
1495,1986,17.565185591666665,0.12175822345601257,,
1495,1987,18.993049225,0.4769987931813021,,
1495,1988,18.434629366666666,0.33806858725039807,,
1495,1989,12.352563983333333,-1.1750985818285582,,
1495,1990,15.603682066666666,-0.36624750305197135,,
1495,1991,20.787071541666666,0.9233365911296658,,
1495,1992,9.425420366666666,-1.9033475138536102,,
1495,1993,21.120663333333333,1.0063314481740302,,
1495,1994,10.667677791666668,-1.5942842216033128,,
1495,1995,15.849196133333331,-0.3051656497977971,,
1495,1996,14.954914516666667,-0.527655461557962,,
1495,1997,14.105336258333333,-0.7390234503987398,,
1495,1998,16.20071688333333,-0.217710217370582,,
1495,1999,20.727934208333334,0.9086237155476157,,
1495,2000,15.558620566666667,-0.3774584286326629,,
1495,2001,15.346816875,-0.4301534215865322,,
1495,2002,23.286318491666666,1.5451283993078404,,
1495,2003,17.460112566666666,0.09561693069360662,,
1495,2004,17.142674216666666,0.01664091528560699,,
1495,2005,16.797311375,-0.06928248087877338,,
1495,2006,16.28125725,-0.1976724455045403,,
1495,2007,22.618338624999996,1.3789405765633593,,
1495,2008,20.065191575,0.7437388728004439,,
1495,2009,15.175001383333333,-0.47289968371018465,,
1495,2010,18.556559316666668,0.36840374243847407,,
1495,2011,14.37373745,-0.6722474712248556,,
1495,2012,9.008368041666666,-2.007106655889039,,
1495,2013,13.899183225,-0.7903126066614888,,
1495,2014,10.64206415,-1.6006566821422545,,
1495,2015,20.940018525,0.9613885256622778,,
1495,2016,14.519822075,-0.6359028342429917,,
1495,2017,22.230071374999998,1.2823429212440776,,
1495,2018,14.295590083333332,-0.6916898846382361,,
1495,2019,13.387229358333334,-0.9176824611924603,,
1495,2020,17.674753908333333,0.14901790731366657,,
1495,2021,16.807314483333332,-0.06679379090838646,,
1495,2022,8.530096,-2.1260967531217205,,
1496,1951,48.58719872727272,-0.5558234159198623,,
1496,1952,63.796948500000006,0.3887166678639361,,
1496,1953,78.46140654166666,1.2993936108966513,,
1496,1954,62.41582183333333,0.3029473740266016,,
1496,1955,44.703263375,-0.7970195353737541,,
1496,1956,72.01988891666666,0.8993691734057684,,
1496,1957,37.560070833333334,-1.2406186597911584,,
1496,1958,27.016258416666663,-1.8953995478565653,,
1496,1959,100.8874945,2.6920752339098857,,
1496,1960,69.78730525,0.7607235812640157,,
1496,1961,49.74416991666667,-0.4839743927278358,,
1496,1962,57.020511,-0.03210661586178789,,
1496,1963,54.13814120833333,-0.21110455108084616,,
1496,1964,66.12740050000001,0.5334399775978753,,
1496,1965,62.578182166666664,0.31303010682243065,,
1496,1966,36.95621958333333,-1.2781184029684376,,
1496,1967,43.295702166666665,-0.8844304396631807,,
1496,1968,51.091178375,-0.400323872429795,,
1496,1969,46.39602266666666,-0.6918975559153153,,
1496,1970,72.98360809166667,0.9592170607083442,,
1496,1971,61.02467525,0.21655583373095905,,
1496,1972,34.28978108333334,-1.4437067973751874,,
1496,1973,70.55505341666667,0.8084014805394195,,
1496,1974,78.94969941666666,1.3297170678867547,,
1496,1975,57.66964241666667,0.00820506919856998,,
1496,1976,56.428671083333334,-0.06886044369117823,,
1496,1977,57.886291750000005,0.021659201088714834,,
1496,1978,58.072456499999994,0.03322021104549135,,
1496,1979,67.06822158333334,0.5918658713933579,,
1496,1980,62.058307250000006,0.28074537468134614,,
1496,1981,83.33106808333334,1.6018042744048795,,
1496,1982,37.84754433333333,-1.2227662790595237,,
1496,1983,81.19274183333333,1.4690121584587184,,
1496,1984,100.79918333333332,2.6865910255561123,,
1496,1985,39.123367333333334,-1.143536444162824,,
1496,1986,67.90058304166666,0.6435563182015165,,
1496,1987,71.47342008333334,0.8654329334718661,,
1496,1988,68.48947733333334,0.6801272198864364,,
1496,1989,40.00990908333333,-1.0884813491523633,,
1496,1990,52.92708841666666,-0.2863120937689284,,
1496,1991,64.5424885,0.4350154186380523,,
1496,1992,32.976238333333335,-1.52527906501126,,
1496,1993,72.25974624999999,0.9142645444084566,,
1496,1994,31.746492791666668,-1.6016474454458518,,
1496,1995,62.296591541666665,0.29554305828418637,,
1496,1996,52.30344233333333,-0.32504111512727785,,
1496,1997,43.90975308333333,-0.8462972873797787,,
1496,1998,50.256124,-0.45218155195196735,,
1496,1999,71.7266235,0.8811571090806928,,
1496,2000,58.910712499999995,0.08527671455825755,,
1496,2001,50.01936191666667,-0.46688470495383244,,
1496,2002,81.52071608333334,1.4893796747034245,,
1496,2003,60.085649,0.15824140081105767,,
1496,2004,55.64995308333334,-0.1172195801631559,,
1496,2005,49.304706083333336,-0.5112655192854154,,
1496,2006,54.47407758333333,-0.1902425792187258,,
1496,2007,80.14576441666667,1.4039938543028339,,
1496,2008,68.01375225,0.6505842348417088,,
1496,2009,49.484343708333334,-0.5001098500664211,,
1496,2010,54.335826499999996,-0.19882810441053544,,
1496,2011,51.253662416666664,-0.3902334572275307,,
1496,2012,23.56328016666667,-2.1098328169302487,,
1496,2013,49.42508541666666,-0.5037898469507937,,
1496,2014,38.93492375,-1.155238971860508,,
1496,2015,77.83293308333333,1.2603648049096863,,
1496,2016,52.507822374999996,-0.312348918045527,,
1496,2017,75.86768983333333,1.1383213096682983,,
1496,2018,49.993126,-0.4685139806024639,,
1496,2019,41.206670458333335,-1.0141613171792783,,
1496,2020,52.22739733333333,-0.3297635827381608,,
1496,2021,64.18412808333333,0.41276089222959855,,
1496,2022,29.07822,-1.7673497511286196,,
1497,1951,24521.33527272727,-0.6939087117887616,,
1497,1952,28849.332658333336,0.46544182776233295,,
1497,1953,28288.524533333333,0.31521687511663143,,
1497,1954,28714.29533333333,0.4292690712539856,,
1497,1955,31669.247416666665,1.2208188313239996,,
1497,1956,30973.855166666664,1.034542521888509,,
1497,1957,26589.253366666668,-0.13997077136175057,,
1497,1958,29968.438,0.7652191303066299,,
1497,1959,28599.714533333332,0.39857605079514963,,
1497,1960,29350.90785,0.599799919340237,,
1497,1961,30475.038208333335,0.9009232845700468,,
1497,1962,25200.043575,-0.5121015695167681,,
1497,1963,29546.403725,0.6521678456506929,,
1497,1964,30456.191266666665,0.8958747112823616,,
1497,1965,23994.58366666667,-0.8350108669626016,,
1497,1966,24189.550683333335,-0.7827846071411638,,
1497,1967,24705.750991666664,-0.6445088521758262,,
1497,1968,25630.710525000002,-0.3967378305020762,,
1497,1969,26136.4135,-0.2612740201798481,,
1497,1970,29472.487425,0.6323677176349913,,
1497,1971,32961.437325,1.566960691855402,,
1497,1972,21735.547666666665,-1.4401439971663295,,
1497,1973,30618.678533333336,0.9394005463271551,,
1497,1974,32561.746416666665,1.45989457583347,,
1497,1975,31212.47979166667,1.0984634449149429,,
1497,1976,26115.507499999996,-0.2668741581236616,,
1497,1977,29460.509674999998,0.6291592103999146,,
1497,1978,30804.233416666666,0.9891055565067562,,
1497,1979,22436.153833333334,-1.2524710239711103,,
1497,1980,31544.98315833333,1.1875318807762012,,
1497,1981,25760.045541666666,-0.36209256434410014,,
1497,1982,24050.599041666665,-0.8200059005905372,,
1497,1983,28151.929441666667,0.2786268360952459,,
1497,1984,33090.26616666667,1.601470367760643,,
1497,1985,31194.25770833333,1.0935822538554218,,
1497,1986,26408.5,-0.18838958831104338,,
1497,1987,31527.77625,1.1829226269613542,,
1497,1988,30348.676366666667,0.867074449586426,,
1497,1989,25776.459525,-0.3576957131590765,,
1497,1990,31164.1263,1.0855108847217758,,
1497,1991,28442.845416666667,0.35655516241586194,,
1497,1992,21762.775458333334,-1.4328504264575024,,
1497,1993,26166.691641666665,-0.25316334525324163,,
1497,1994,24173.012749999998,-0.7872146610956393,,
1497,1995,28337.809616666666,0.328418982896167,,
1497,1996,26553.178499999998,-0.14963422824675987,,
1497,1997,22677.667491666667,-1.1877762089906483,,
1497,1998,29851.361958333335,0.7338577037664552,,
1497,1999,31027.560500000003,1.0489286921260075,,
1497,2000,25685.653083333335,-0.38202024197951606,,
1497,2001,25017.658858333336,-0.5609573799145741,,
1497,2002,24930.9468,-0.5841851369249355,,
1497,2003,30722.67565,0.9672584913712631,,
1497,2004,27317.601,0.055133371837151494,,
1497,2005,23329.736125,-1.013105095649973,,
1497,2006,19793.362333333334,-1.9604016159894768,,
1497,2007,23176.4901,-1.0541554581937875,,
1497,2008,24132.954975,-0.7979450287280034,,
1497,2009,18826.652416666668,-2.219356408153694,,
1497,2010,26322.132025,-0.211525174933438,,
1497,2011,26568.856499999998,-0.14543452659732445,,
1497,2012,23731.579299999998,-0.9054624470428888,,
1497,2013,26129.788716666666,-0.2630486160142753,,
1497,2014,19839.807,-1.9479603771064893,,
1497,2015,21636.4826,-1.4666807827181492,,
1497,2016,27209.297666666665,0.026121910704395044,,
1497,2017,29884.969,0.7428600987352103,,
1497,2018,24166.631250000002,-0.7889240880682031,,
1497,2019,30487.845749999997,0.9043540699931041,,
1497,2020,32621.416583333335,1.4758785595923745,,
1497,2021,31209.364833333337,1.0976290339154264,,
1497,2022,16057.462,-2.961145766520565,,
1523,1951,9308.526745454546,-1.2413131500801857,,
1523,1952,12499.013966666667,0.056178690138048465,,
1523,1953,13638.306191666665,0.5195005162633922,,
1523,1954,12761.01795,0.16272919697584756,,
1523,1955,15808.769608333334,1.402174032049262,,
1523,1956,16882.639283333334,1.8388901334354804,,
1523,1957,12337.074849999999,-0.009677922949191725,,
1523,1958,13930.745533333335,0.6384283267396684,,
1523,1959,12639.918433333334,0.11348103397280768,,
1523,1960,14132.0535,0.7202952724476315,,
1523,1961,16990.656058333334,1.882817870627903,,
1523,1962,13500.015591666668,0.46326116702358844,,
1523,1963,13671.257166666668,0.5329008586642298,,
1523,1964,13271.044341666666,0.3701442516683521,,
1523,1965,8870.84635,-1.4193068865697538,,
1523,1966,8083.643208333334,-1.73944283512203,,
1523,1967,12684.858524999998,0.13175705208329638,,
1523,1968,11131.6707,-0.49988582548891836,,
1523,1969,13134.071383333334,0.3144407545389917,,
1523,1970,11999.793883333334,-0.14684170759041573,,
1523,1971,17433.11061666667,2.06275314047887,,
1523,1972,8549.799833333333,-1.5498685239698344,,
1523,1973,14025.410483333333,0.6769262086189762,,
1523,1974,11755.564091666667,-0.24616389252783377,,
1523,1975,15749.03415,1.377881106114974,,
1523,1976,12107.145708333332,-0.10318438903293371,,
1523,1977,11449.735408333334,-0.3705368154129256,,
1523,1978,15693.400041666666,1.355256097269807,,
1523,1979,8258.42325,-1.6683641370511608,,
1523,1980,14501.648233333333,0.8706002627009529,,
1523,1981,11685.560591666666,-0.2746325757536549,,
1523,1982,11359.716266666668,-0.4071453625336924,,
1523,1983,13175.0218,0.33109427100672123,,
1523,1984,14327.291491666665,0.7996937102172249,,
1523,1985,14745.234533333334,0.9696607555741632,,
1523,1986,12015.145216666666,-0.1405987019441178,,
1523,1987,13169.165633333332,0.3287127136024344,,
1523,1988,12827.2494,0.18966388123644629,,
1523,1989,10484.00395,-0.7632757922998191,,
1523,1990,13872.393925000002,0.6146981781991125,,
1523,1991,11258.405308333333,-0.4483460107883661,,
1523,1992,9078.492116666666,-1.3348625151538098,,
1523,1993,10642.527241666667,-0.698808310325736,,
1523,1994,12891.495641666668,0.21579123061837563,,
1523,1995,12540.512799999999,0.07305523403096442,,
1523,1996,13265.001616666666,0.36768682562757227,,
1523,1997,10845.523825,-0.6162546461969337,,
1523,1998,12699.163966666667,0.13757471958869058,,
1523,1999,15154.590425,1.136135620494942,,
1523,2000,12066.588133333333,-0.11967814656052074,,
1523,2001,12361.271008333335,0.00016205315019680093,,
1523,2002,10029.541091666666,-0.9480945392452257,,
1523,2003,14322.071933333333,0.7975710455965941,,
1523,2004,10520.687991666668,-0.748357304486336,,
1523,2005,8968.686325,-1.3795178009512168,,
1523,2006,9218.468125000001,-1.2779377522425759,,
1523,2007,9583.907316666666,-1.1293227174820526,,
1523,2008,11381.857816666665,-0.39814094456775384,,
1523,2009,7799.110658333334,-1.8551551499832157,,
1523,2010,10007.901741666667,-0.9568947249554066,,
1523,2011,14724.238991666667,0.9611223907086512,,
1523,2012,12403.3347,0.01726831088540817,,
1523,2013,13957.274225000001,0.6492168861610373,,
1523,2014,7012.4120416666665,-2.175085920760031,,
1523,2015,7760.142775,-1.871002419428278,,
1523,2016,12396.024441666668,0.014295410547703322,,
1523,2017,11639.180791666666,-0.2934940874534548,,
1523,2018,12616.824533333333,0.10408931893643335,,
1523,2019,16815.15979166667,1.811447901654245,,
1523,2020,16276.665058333332,1.5924554801033282,,
1523,2021,16251.186491666667,1.582093980414295,,
1523,2022,9034.595,-1.3527143812592224,,
1525,1951,15117.179645454546,0.2100794383539697,,
1525,1952,16224.964549999999,0.6973839629572419,,
1525,1953,14501.4764,-0.06076283083729529,,
1525,1954,15833.995416666667,0.525400189869336,,
1525,1955,15775.631791666667,0.49972656097436696,,
1525,1956,13954.949808333333,-0.3011749179152017,,
1525,1957,14166.336091666666,-0.2081880105428996,,
1525,1958,15984.076775,0.5914196171736348,,
1525,1959,15776.5222,0.5001182435183311,,
1525,1960,15084.811199999998,0.19584085299353166,,
1525,1961,13392.012225,-0.5488060512714776,,
1525,1962,11588.524908333333,-1.3421437523632709,,
1525,1963,15773.678541666668,0.4988673440282115,,
1525,1964,17058.20648333333,1.0639195264375176,,
1525,1965,15002.531625000001,0.15964681476876938,,
1525,1966,16030.176766666666,0.6116985850772074,,
1525,1967,11939.845374999999,-1.1876010678674513,,
1525,1968,14403.6236,-0.10380738938782387,,
1525,1969,12917.646033333333,-0.7574754333595467,,
1525,1970,17338.74051666667,1.1873239014092396,,
1525,1971,15418.971383333332,0.34283488460782596,,
1525,1972,13103.120133333332,-0.6758870602413869,,
1525,1973,16460.679350000002,0.8010727639913096,,
1525,1974,20651.400058333336,2.64453276614525,,
1525,1975,15360.337608333333,0.3170424191798976,,
1525,1976,13895.543041666666,-0.3273074153611712,,
1525,1977,17906.044091666667,1.4368755948713778,,
1525,1978,15005.546725,0.16097312989195078,,
1525,1979,14037.343141666666,-0.2649308384321421,,
1525,1980,16928.288533333332,1.0067697994441187,,
1525,1981,13913.508033333334,-0.31940477858781735,,
1525,1982,12615.482141666667,-0.8903945866868047,,
1525,1983,14832.378716666666,0.08479809480064313,,
1525,1984,18567.237716666667,1.7277286691272917,,
1525,1985,16377.937616666668,0.7646754265105326,,
1525,1986,14262.593074999999,-0.16584543725946826,,
1525,1987,18223.55160833333,1.5765442695683853,,
1525,1988,17384.90611666667,1.2076317298231463,,
1525,1989,15214.789975,0.2530173363523483,,
1525,1990,17189.781841666667,1.1217983323131402,,
1525,1991,17052.40005,1.0613653291167837,,
1525,1992,12616.702475,-0.8898577731299335,,
1525,1993,15387.546641666668,0.3290114259780681,,
1525,1994,11213.851633333334,-1.5069591252811227,,
1525,1995,15681.629125,0.4583756411311,,
1525,1996,13188.265783333334,-0.6384322616383019,,
1525,1997,11744.018583333333,-1.2737434960826695,,
1525,1998,17054.220083333334,1.0621659452604257,,
1525,1999,15737.222758333335,0.4828307758339743,,
1525,2000,13499.910174999999,-0.5013427224116289,,
1525,2001,12556.690508333333,-0.9162564925627524,,
1525,2002,14750.308025,0.04869594245826536,,
1525,2003,16291.833833333332,0.7267991537506949,,
1525,2004,16688.111541666665,0.9011181207973574,,
1525,2005,14262.6033,-0.16584093937477556,,
1525,2006,10466.04825,-1.8359110461068473,,
1525,2007,13445.2397,-0.5253917681427954,,
1525,2008,12623.679474999999,-0.8867886541572828,,
1525,2009,10927.687083333332,-1.632840313428635,,
1525,2010,16213.583941666666,0.6923777366484926,,
1525,2011,11746.098066666667,-1.2728287502389473,,
1525,2012,11277.966291666666,-1.4787556690225765,,
1525,2013,12087.596191666666,-1.1226068246889545,,
1525,2014,12742.268641666667,-0.8346223561255263,,
1525,2015,13729.928416666668,-0.4001597856830869,,
1525,2016,14722.237433333334,0.036347943969271435,,
1525,2017,18110.762441666666,1.5269293388924245,,
1525,2018,11447.617908333334,-1.4041274627085996,,
1525,2019,13602.499866666667,-0.45621444821174273,,
1525,2020,16243.3845,0.7054867317719603,,
1525,2021,14842.566091666666,0.0892794285965455,,
1525,2022,6882.9253,-3.412094309283983,,
1526,1951,12.747996163636365,-0.8496363865709367,,
1526,1952,17.941534100000002,0.6017449001689203,,
1526,1953,19.097952008333333,0.924916374483983,,
1526,1954,18.764037075,0.8316008174318832,,
1526,1955,14.365511908333334,-0.3976069392797502,,
1526,1956,18.20546811666667,0.6755036552637756,,
1526,1957,12.698252008333334,-0.863537841998073,,
1526,1958,9.539513691666667,-1.7462759174087852,,
1526,1959,24.362832916666665,2.396235101890678,,
1526,1960,15.53047245,-0.07204814858972275,,
1526,1961,13.267639183333335,-0.7044174310507538,,
1526,1962,13.244733683333331,-0.7108185808008416,,
1526,1963,14.503033641666667,-0.3591752434443328,,
1526,1964,18.867637900000002,0.8605530077380337,,
1526,1965,16.308802641666666,0.14546328368078015,,
1526,1966,10.457463191666667,-1.4897466029420763,,
1526,1967,11.988786225,-1.061804490692894,,
1526,1968,13.502308691666665,-0.6388369082671056,,
1526,1969,11.688934816666666,-1.1456006866945556,,
1526,1970,16.8045665,0.28400899095075577,,
1526,1971,16.901751191666666,0.3111681345963574,,
1526,1972,11.859360166666667,-1.0979737767139424,,
1526,1973,23.046061933333334,2.028251506209049,,
1526,1974,19.743462516666664,1.1053101414437188,,
1526,1975,15.772470541666666,-0.004419586716219313,,
1526,1976,17.94408865833333,0.6024587946674894,,
1526,1977,15.155109775,-0.17694665302176385,,
1526,1978,16.293431908333336,0.14116779282333108,,
1526,1979,17.307988791666666,0.42469491688514477,,
1526,1980,17.07082,0.3584159467030735,,
1526,1981,19.780541666666668,1.1156722462550501,,
1526,1982,9.966703791666667,-1.626893768935514,,
1526,1983,17.902852308333333,0.5909349226063261,,
1526,1984,25.6434292,2.7541093495177154,,
1526,1985,13.315351625,-0.6910837564289121,,
1526,1986,18.7138521,0.8175761709417668,,
1526,1987,19.712218758333332,1.0965787897662973,,
1526,1988,20.031264941666667,1.1857391397569232,,
1526,1989,13.401112716666667,-0.6671170414264347,,
1526,1990,16.330608,0.15155698886276608,,
1526,1991,19.723453591666665,1.099718465852125,,
1526,1992,10.7929277,-1.3959980031000792,,
1526,1993,19.806528608333334,1.1229345328305493,,
1526,1994,10.223591516666668,-1.5551041639636038,,
1526,1995,17.855085225,0.5775859778750809,,
1526,1996,15.760547700000002,-0.007751532971698885,,
1526,1997,12.14398635,-1.018432407946079,,
1526,1998,17.71821245,0.5393356393325944,,
1526,1999,18.334414,0.7115387520254203,,
1526,2000,17.230359858333333,0.4030008072954759,,
1526,2001,15.13925055,-0.18137865730655647,,
1526,2002,19.154224583333335,0.9406422560145321,,
1526,2003,16.803797691666666,0.283794140488169,,
1526,2004,14.409549033333334,-0.3853003652390922,,
1526,2005,15.234493391666666,-0.15476218125791644,,
1526,2006,14.859405641666667,-0.259583855404871,,
