seg_id,mean_ssa_1991_2021,river_name,tier,updated_tier,long_term_mean
4045,-0.22162525671441616,Ganga,1,1,4337.680865551643
3527,-0.22135997827584533,Khari,3,3,9.807220401525822
4835,-0.22132225444538048,Ganga,1,1,11353.386415023475
4836,-0.2205193342646786,Ganga,1,1,11372.114455633804
3969,-0.22002650106826852,Karmanasa,3,3,22.40668391619718
4838,-0.21952609146293459,Ganga,1,1,11900.703923356807
1523,-0.21906408329233792,Padma,1,1,12407.399988380283
2959,-0.21883560841500055,Ganga,1,1,11915.043745187793
4160,-0.2187410744504877,Jamni,4,4,13.472468126877935
1553,-0.2184757047641074,Padma,1,1,12354.839418309859
1551,-0.2183768050877333,Padma,1,1,12347.029978286386
2973,-0.217820725228463,Padma,1,1,11970.29781173709
4856,-0.21749337591962736,Kankai,4,4,50.70071109953052
2960,-0.21745510998505407,Ganga,1,1,11957.178962558684
4015,-0.2164909317130432,Gomti,2,2,29.707297943309857
4725,-0.2160115065619246,Ghaghara,1,1,6.91826083064554
5155,-0.21588227562492304,Sakri,5,5,30.136144343192488
4774,-0.21513013161301747,Ghaghara,1,1,3.3072571217957747
4040,-0.21467368841772572,Ganga,1,1,3.9965299301877937
4559,-0.21435198956976487,Dardha,4,4,40.64851645762911
4149,-0.2136975045760047,Dhasan,3,3,4.218450151760563
3473,-0.21297549012147746,Mahuar,4,4,13.541532497769952
3510,-0.21254432563485504,Banganga,4,4,1.4874855679225352
3897,-0.21194818251004624,Kali,3,3,1.8684483195539905
4439,-0.211288840110813,Rohini,3,3,14.673715180516432
3471,-0.2112338827784203,Bilrai,5,5,2.7293924247417842
3496,-0.2105353918145685,Khari,3,3,61.035332522300465
3850,-0.20956120616464385,Baur,4,4,25.550173559389673
4280,-0.20895089910969647,Khudar,5,5,4.564308493298122
5168,-0.20842308265367207,Harohar,3,3,18.281092328755868
4539,-0.20836277720414592,Madad,5,5,3.4929422771361502
4049,-0.20819419128438768,Gomti,2,2,2.8980645050000002
4136,-0.20648852151477523,Lakheri,5,5,4.301285174823944
3870,-0.20642116765160104,Ganga,1,1,22.251207913849765
4460,-0.20600126029983237,Rapti,2,2,81.00803538884978
3915,-0.20562331651159993,Song,4,4,10.421104558579813
4437,-0.20540150717579198,Tamasa,3,3,4.605432568462441
3472,-0.20534326836575706,Mahuar,4,4,9.955185225539905
4844,-0.2051175919234726,Mechi,4,4,25.126396564788735
5103,-0.20507755623233417,Garkhe,5,5,232.80058244131456
3509,-0.20502309646569092,Gambhir,4,4,4.00477261480047
3423,-0.20427480880135823,Mashi,4,4,1.2807020915539906
5094,-0.202934900156735,Ganga,1,1,106.80564330633804
3933,-0.20246433056103838,Ganga,1,1,4658.502503016432
4037,-0.20013601826758406,Ganga,1,1,4590.164227887324
4139,-0.20001787123659232,Dhasan,3,3,145.10352577816903
3552,-0.19981986761466863,Hindon,3,3,49.60023149647887
5170,-0.19920217123837297,Punpun,3,3,61.70586950293427
4038,-0.1991933784281104,Ganga,1,1,4611.746859941314
3972,-0.19911356437716884,Ganga,1,1,4623.0334967723
3263,-0.19838072177233615,Yamuna,1,1,54.55474567359155
3478,-0.19747534054428056,Betwa,2,2,5.582449805199531
4931,-0.1968737812954228,Kamala,3,3,7.696582658157277
4591,-0.1967144482463508,Jinjoi,5,5,3.709376833978873
4135,-0.1959390350562099,Dhasan,3,3,142.6925970516432
4929,-0.1949581380869454,Jamuni,5,5,6.449381644330986
3891,-0.19465903590679542,Ramganga,2,2,15.535655628755869
4282,-0.19437157283498518,Kutni,5,5,9.068178996314554
4562,-0.1936317989121563,Punpun,3,3,57.05860237558685
4261,-0.19222384211289617,Shyam,4,4,4.764708959154929
3914,-0.1917285000140308,Saswa,5,5,7.437593150293427
4824,-0.1914082427924744,Ratua,5,5,24.524309958685446
4186,-0.1912104860159557,Sanr,5,5,3.9169138279694833
4146,-0.18882883073890808,Dhasan,3,3,5.982872092664319
3841,-0.1887130361546264,Ladhiya,5,5,13.45960332266432
4780,-0.1879060803018224,Sharda,2,2,8.557980945950705
4216,-0.1876283788657745,Pashchimi Nayar,4,4,10.208162341021128
3508,-0.18760162888381454,Gambhir,4,4,1.7135712369835683
3386,-0.1865675869510454,Sindh,3,3,129.7121050504695
3466,-0.1862674215991401,Sindh,3,3,3.0417218778403754
4932,-0.18617465821905183,Jamuni,5,5,15.603176911150236
4752,-0.1861430526764764,Bhada,5,5,28.551775814436617
4444,-0.1853345634400354,Rohini,3,3,37.897797367723
5158,-0.18477569448746572,Phalgu,3,3,86.35776925176056
4133,-0.18430008152292227,Dhasan,3,3,130.9011785387324
4132,-0.18400602652586046,Dhasan,3,3,117.63358697183098
3916,-0.18371909936296038,Song,4,4,23.71971186584507
3930,-0.1831505921094691,Gomti,2,2,6.985695233215962
3844,-0.18178126256321053,Khaimua,5,5,9.709602242370892
4593,-0.1815117646782738,Amanat,4,4,26.654744180751173
3325,-0.18073535966437537,Ashmi,5,5,3.515667688039906
4851,-0.18034683621300485,Nagar,5,5,65.26366815739436
4117,-0.18000401289801518,Yamuna,1,1,2590.39183915493
4595,-0.1798191845340459,Amanat,4,4,36.30744751830986
4371,-0.17922765156396497,Ghodchhatra,5,5,6.571642279812206
4933,-0.17823151209032115,Kamala,3,3,44.29067507488263
4123,-0.17807820695461282,Yamuna,1,1,3009.4409684741786
3880,-0.17772658134728972,Gangan,4,4,12.29170209084507
3418,-0.17756999993686834,Mashi,4,4,0.9883327814765258
4826,-0.17727512725577818,Kankai,4,4,136.59406079460092
4926,-0.1768338157554148,Rato,5,5,13.072679229765258
4889,-0.1766875680963398,Kosi,2,2,7.443370287910798
4554,-0.17597589112823422,Madad,5,5,14.701202728286386
4594,-0.17584056456519107,Amanat,4,4,32.56861189201878
4935,-0.17552172739132474,Kamala,3,3,82.6513684149061
4750,-0.17527743389686834,Rapti,2,2,130.49836768368544
4094,-0.17520534273598462,Yamuna,1,1,3027.617977535211
4095,-0.1744032317891268,Yamuna,1,1,3034.1443494483565
3790,-0.17371494446545266,Ajnal,5,5,7.4948949306807515
4934,-0.17200102828394118,Kamala,3,3,69.94567256232394
4846,-0.17168402692987703,Mechi,4,4,72.13677660915492
4141,-0.1715657076629532,Dhasan,3,3,97.88409075176057
4597,-0.17138990179071023,Tahle,5,5,12.62971646044601
4558,-0.17088015559857972,Morhar,4,4,27.452861477699532
4304,-0.17011082038590072,Bewas,5,5,5.537632675305165
4370,-0.1701074155201921,Katni,4,4,55.31285341431925
4153,-0.16976827371045947,Dhasan,3,3,55.424476233685446
4116,-0.1697570894013977,Yamuna,1,1,2556.4941109507045
4845,-0.16957409200989543,Dahuk,5,5,34.37232915011737
4279,-0.16878219113018753,Banne,5,5,5.382722472089203
3962,-0.16863997962355168,Karmanasa,3,3,93.7106961032864
4728,-0.1685364682003516,Karmanasa,3,3,76.34757843133802
3556,-0.16822568927850584,Kali,3,3,18.32727963579812
4276,-0.16789978318360385,Banne,5,5,11.531976915598591
4251,-0.16749695323538466,Yamuna,1,1,3084.7140665727698
3409,-0.16747440530925684,Kareli,4,4,3.1992131403638497
4096,-0.1670791892435279,Yamuna,1,1,3072.174189342723
4295,-0.1666007554928631,Sonar,3,3,4.392832890434272
4115,-0.16608247363255335,Yamuna,1,1,2547.6244885798124
4556,-0.16540902157635576,Lilajan,4,4,21.816349767018778
4587,-0.16483675746399304,Sukri,5,5,7.704470144084507
3410,-0.164607700438723,Morel,4,4,2.0968169946596245
4254,-0.16433902059769961,Yamuna,1,1,3105.2621680633806
3929,-0.16348650440107304,Ganga,1,1,5.804889239143192
4232,-0.1626997235893848,Yamuna,1,1,3120.9877603873238
4930,-0.16228311262133063,Jamuni,5,5,7.470053865363849
4876,-0.16189875626662156,Kosi,2,2,90.36306185093898
4264,-0.16181922168097812,Shyam,4,4,20.16393994225352
4537,-0.16170413532324993,Dharmauti,5,5,3.348402212347418
3829,-0.16152767111312455,Yamuna,1,1,1959.8750790023475
7669,-0.1613451492273989,Mendha,3,3,2.4886309056924887
3217,-0.16130259554140888,Koel,3,3,17.428241620539907
4044,-0.16114435628574594,Yamuna,1,1,3142.212830492958
4604,-0.1609726023423445,Barhki,5,5,6.997839303110329
4560,-0.16090236894228432,Punpun,3,3,40.75464166830986
3455,-0.16019162910278226,Sindh,3,3,121.60237837793429
4731,-0.15989791662429195,Surai,5,5,6.588389262664319
4565,-0.15988501966173305,Koel,3,3,165.44569190962443
3449,-0.15975399017241462,Mendha,3,3,1.152357328717136
4155,-0.1593387879858537,Shyamri,5,5,5.910786968051643
4278,-0.15883102024649193,Banne,5,5,4.3074026898239435
4151,-0.15851239524076316,Kathan,5,5,9.065405722241783
3581,-0.15813292800848525,Newaj,4,4,4.107728759037558
3586,-0.15689897183121757,Parbati,3,3,35.015956896244134
1549,-0.15663870318789944,Punarbhaba,4,4,83.82393540669014
3559,-0.15610969871071503,Hindon,3,3,40.37562031842723
1495,-0.1560495101817337,Padma,1,1,17.1842883149061
4605,-0.1557581237496295,Koel,3,3,155.84434914788733
4549,-0.15386373638986853,Madad,5,5,9.493770108802817
3338,-0.15350407674492828,Karisil,5,5,4.2007352377934275
4892,-0.15286038198590027,Kosi,2,2,17.641931084624414
4048,-0.15282877905409364,Gomti,2,2,19.810354246478873
3425,-0.1528253955895408,Mashi,4,4,20.493719531338026
4893,-0.15251250876542727,Kosi,2,2,24.270359836150234
7668,-0.1524984024551781,Mendha,3,3,1.8329966292370894
5162,-0.15232472790345994,Chalki,5,5,5.268839072793427
3800,-0.1522028784823126,Ganga,1,1,633.5994124976526
4152,-0.15177415484689685,Kathan,5,5,20.342510784859154
4553,-0.15175233338832045,Punpun,3,3,14.197062076525821
3869,-0.1516044237756287,Gangan,4,4,24.334819227816904
3457,-0.15136709876469082,Betwa,2,2,3.425656869589202
4599,-0.15126751055523494,Danru,5,5,8.145623950704225
4547,-0.15115442101666415,Punpun,3,3,7.785399777523474
4601,-0.1500179385046889,Koel,3,3,151.00797975821595
4269,-0.14992336736552533,Shyamri,5,5,18.42749681056338
4850,-0.1497700510423277,Kankai,4,4,81.44488112640845
3833,-0.14946756959214555,Deoha,4,4,42.771029728403754
4543,-0.14925253334900787,Batane,5,5,5.89676744640845
3424,-0.1483627060290499,Mashi,4,4,19.201223539201877
3422,-0.14813268139086827,Mashi,4,4,7.782115687288732
3421,-0.1479514506987217,Mashi,4,4,5.862383619706573
4749,-0.14763626805849087,Rapti,2,2,45.55339403251174
4927,-0.14737177187001166,Mahara,5,5,14.737848330633803
4148,-0.1472354122764765,Dhasan,3,3,38.17391395774648
4140,-0.1461479156623163,Urmal,5,5,13.916920331760563
4369,-0.14596520867218502,Katni,4,4,15.609735801760563
4600,-0.14400342333842137,Koel,3,3,139.27399572887325
3828,-0.14384069873113287,Yamuna,1,1,1920.2707666431925
4730,-0.14374252683516614,Karmanasa,3,3,15.843887973474178
5092,-0.14342912609223288,Phalgu,3,3,4.872802019988263
3465,-0.1431513093403624,Sindh,3,3,2.951592356197183
4113,-0.14301622867140887,Betwa,2,2,586.805453463615
4822,-0.1429258505907606,Parman,5,5,58.31825588086855
4739,-0.1425117278675225,Danau,4,4,24.318232646009392
4842,-0.14159945484878353,Mechi,4,4,45.982861709037564
7677,-0.1412002953683697,Mendha,3,3,0.5745130036126761
4771,-0.14066812884974608,Ghaghara,1,1,12.407280108333334
3576,-0.14039871761127193,Baleti,5,5,5.779907826737089
4760,-0.14013495981164892,Ghaghara,1,1,4.507878285833334
4852,-0.1399991516378329,Sudhani,5,5,21.35351345293427
4130,-0.13972139701110026,Kurai,4,4,9.833552521995305
3433,-0.1395713439370342,Mashi,4,4,25.610210358920188
4557,-0.13914151598253166,Punpun,3,3,20.075132511737092
4112,-0.13878048449941713,Betwa,2,2,560.018260580986
4897,-0.13872678772906877,Bagmati,2,2,5.022558594424883
4915,-0.13865926549785634,Jhim,5,5,21.229111796126762
4233,-0.1386472719638108,Dhauli Ganga,4,4,15.714875376760563
4877,-0.1383316097443526,Kosi,2,2,101.31214572065727
4305,-0.1382718052306926,Bewas,5,5,29.60037547511737
4128,-0.13809601245478675,Kurai,4,4,4.346647330657277
3407,-0.1380491502770721,Kareli,4,4,7.827602944495306
4735,-0.13768531220106006,Banganga,4,4,26.863708005164316
4598,-0.13750649424574077,Koel,3,3,125.72937177112676
5085,-0.13708256167039348,Nagar,5,5,91.9617335269953
4879,-0.13651126689081727,Kosi,2,2,110.96261339553992
3403,-0.13629918931599855,Kareli,4,4,1.742330093532864
4121,-0.13589775726130968,Betwa,2,2,555.5588514049296
4938,-0.13586378612507116,Kamala,3,3,5.077046082511737
3923,-0.13538191895555643,Banganga,4,4,36.04026033568075
4433,-0.13472057460250425,Gandak,2,2,19.91161341443662
2481,-0.13429692672615628,Son,2,2,14.308983899882628
7681,-0.1341287727102486,Mendha,3,3,1.1264363730985916
5084,-0.13412825134527748,Padma,1,1,6.204239634471831
3399,-0.13335488038047624,Mashi,4,4,9.44429714346244
3454,-0.13313824961135032,Sindh,3,3,109.48894129107981
4267,-0.1323895617301869,Shyamri,5,5,9.62944993173709
3678,-0.13234657279633646,Padma,1,1,36.21592758720657
4150,-0.13202588546906413,Kathan,5,5,5.6860131036267605
5093,-0.13201518919935368,Phalgu,3,3,60.812385570422535
3393,-0.13191825587943667,Yamuna,1,1,1898.5144007159624
3493,-0.13177454060654237,Banganga,4,4,21.868636437206572
3901,-0.13142830419889862,Bagad,5,5,5.508258199049296
4103,-0.13080519872096041,Katni,4,4,91.12667587206572
4778,-0.13047522435218933,Sharda,2,2,347.2942484730047
3579,-0.12979318227742256,Parbati,3,3,14.86541238039906
4550,-0.12976405633970742,Morhar,4,4,11.267836582042255
4104,-0.12971778942690917,Son,2,2,102.43278396185447
3677,-0.1291230147489418,Padma,1,1,19.654104644248825
4741,-0.12792167707888435,Danau,4,4,11.258473935457745
5171,-0.12760940179458202,Jam,5,5,3.927423647511737
4147,-0.12726250121656754,Bewas,5,5,23.012787804460096
4561,-0.12700123827525017,Phalgu,3,3,55.41487341115024
4592,-0.12609035074257932,Maila,5,5,5.215582969542253
3517,-0.1256526077368289,Sanwan,4,4,1.326711966701878
1496,-0.12561215090685418,Padma,1,1,57.91545506115023
4624,-0.12518886179518807,Kanhar,3,3,8.373316915305164
4102,-0.12470618655692231,Bhandar,5,5,7.33984875713615
3683,-0.12379564702055436,Padma,1,1,9.362489949413145
4616,-0.12313598848009394,Koel,3,3,28.201313401995304
4169,-0.12304415821742253,Jamni,4,4,3.9184999497535213
3443,-0.12287813468706156,Mashi,4,4,0.6377937743791079
3445,-0.12203220476441214,Mashi,4,4,1.351788822875587
4895,-0.12185087703627696,Kosi,2,2,39.38707007664319
4167,-0.12149565984582324,Narain,5,5,21.01359794812207
4268,-0.12057011954123116,Mirhasan,5,5,17.355327789906102
3441,-0.12028918312667256,Bajyan,5,5,3.100237337758216
3913,-0.12017788093015504,Ganga,1,1,11.392242774413145
3406,-0.11963383514983376,Dhil,5,5,4.528355328333333
1560,-0.1196078082969997,Tangan,4,4,12.80849325786385
3886,-0.11866431577192714,Kali Rau,5,5,7.425802423321596
3585,-0.118624859537738,Paru,5,5,6.715981351361502
4226,-0.11832456529315562,Mana,5,5,5.819124316302816
4050,-0.11812147685003864,Sharda,2,2,331.19407525704224
4191,-0.11749030234894088,Ajmar,5,5,12.799901353403754
4145,-0.11679231699004224,Dhasan,3,3,26.52985610246479
4747,-0.1164218143015427,Rapti,2,2,5.120449398122066
3420,-0.1158850507718945,Mashi,4,4,3.4632936971478876
4263,-0.11491534200221958,Shyam,4,4,16.25692218192488
4077,-0.11448278271282254,Tons,2,2,9.91157061685446
3661,-0.11445652371392655,Padma,1,1,68.36499730633803
4804,-0.1141901819324443,Sharda,2,2,15.741169440023475
5172,-0.11394366338552261,Lilajan,4,4,6.432846996478874
1552,-0.1130993632729961,Padma,1,1,5.238577650774649
4940,-0.11196423643211832,Kamala,3,3,7.141783414295775
4440,-0.11179318924355029,Rohini,3,3,19.624927112441313
3296,-0.11168897795762366,Yamuna,1,1,5.926490043368545
1548,-0.11166190261043772,Punarbhaba,4,4,55.655701695774646
3405,-0.11137594387182435,Kareli,4,4,3.7210597140962443
3516,-0.11120843940974744,Sanwan,4,4,1.2583591843075117
5137,-0.11071495418664719,Nakti,5,5,8.33049367112676
4142,-0.10998862855160273,Dhasan,3,3,5.088048887100939
3458,-0.10993817877550607,Ghurari,5,5,5.172470806596245
4590,-0.10964650045453801,Koel,3,3,58.055102097417844
4275,-0.10951496086906119,Sonar,3,3,106.72786683568076
4617,-0.10892342124549717,Burha,5,5,13.891104552699531
3580,-0.10892287320579915,Newaj,4,4,16.277654526056338
4122,-0.108607874726889,Ken,2,2,416.2960502535211
3417,-0.10735767031965901,Mashi,4,4,3.986384493403756
4297,-0.107045288451893,Sonar,3,3,67.81995214366198
4343,-0.10642364240918305,Kanhar,3,3,40.555748752699536
4378,-0.10631889895607817,Tipan,5,5,14.229674593075117
3911,-0.10612509547231028,Ganga,1,1,5.691639754647888
3284,-0.10600679339355663,Bata,5,5,6.539674414953052
4607,-0.10585692457270914,Kanhar,3,3,7.7258285901056345
4596,-0.10585170969143921,Koel,3,3,85.44667409859156
4608,-0.10501211913777077,Kanhar,3,3,12.146521133802816
3302,-0.1046114298863558,Hindon,3,3,20.54279970786385
3461,-0.10458210201795494,Sindh,3,3,90.82553662382628
4298,-0.10399525989795032,Sonar,3,3,85.82632888943662
3444,-0.103392157805713,Mashi,4,4,1.9520249036150235
4250,-0.1033067322541145,Ken,2,2,373.2114139471831
4283,-0.10317919801949356,Ken,2,2,346.807755971831
1526,-0.10295600203858414,Padma,1,1,15.880005840375587
4266,-0.10263670207051687,Shyam,4,4,5.132708040950704
4259,-0.10256948608092278,Ken,2,2,376.76696834741784
4260,-0.10250987448840186,Ken,2,2,394.7518327558686
4942,-0.10246477926058886,Kamala,3,3,5.412461678028169
4602,-0.10243323221455679,Kanhar,3,3,62.34241124061033
3577,-0.10215189744043007,Newaj,4,4,8.59603570769953
4888,-0.10079945532991509,Kosi,2,2,11.123728404342724
3491,-0.09973941047782785,Banganga,4,4,18.250977324413146
3673,-0.0994833390864474,Padma,1,1,7.455330853485916
4281,-0.09947978916224152,Ken,2,2,337.3733527370892
5077,-0.09823717977943268,Tangon,5,5,35.41306835023474
3308,-0.09790764350929036,Rupin,4,4,3.487688051279343
4277,-0.09732206318051505,Ken,2,2,332.7611062464789
4184,-0.0962423218293383,Narain,5,5,15.719823625234742
4046,-0.09576160602508337,Gomti,2,2,4.5637067642723
3464,-0.0953834143466561,Betwa,2,2,405.8094919119718
1562,-0.09482250458857602,Punarbhaba,4,4,18.983422844248828
3522,-0.0946230192789448,Sanwan,4,4,6.04506612761737
4891,-0.09440571113873814,Balan,5,5,15.335545285563379
7678,-0.09374823204894787,Mendha,3,3,3.3599517678286386
5130,-0.09360032285626563,Jamni,4,4,12.69517304681925
3532,-0.09332530800238928,Barah,4,4,5.090688062523474
4827,-0.09235670278892015,Mahananda,2,2,380.21837844248824
3939,-0.09178943976092863,Karmanasa,3,3,38.767669865140846
4551,-0.09072010635800672,Dharmauti,5,5,10.735725271596243
3520,-0.09067671913959338,Barah,4,4,3.030924009096244
4262,-0.09058946808928824,Shyam,4,4,10.296930526713615
4296,-0.0897349793183278,Kopra,5,5,17.97555022887324
3887,-0.08877547724450703,Kosi,2,2,7.825473060105634
4274,-0.08849612205935005,Ken,2,2,310.7332513568075
3426,-0.0880436174442478,Sohadra,5,5,1.14055148460446
4589,-0.087261435818052,Auranga,4,4,24.4007448528169
3404,-0.08658582281615791,Kareli,4,4,1.9473897937558684
4182,-0.08649007431615356,Betwa,2,2,3.6338018607277
3927,-0.0863356998128153,Solani,4,4,24.775044011150236
3392,-0.08619762459986315,Yamuna,1,1,1653.9609911737089
3789,-0.08615958998843555,Parbati,3,3,6.052130992593897
3788,-0.0857857126724866,Papras,5,5,3.3554691604694837
3587,-0.08556836049293176,Parbati,3,3,66.23892779741784
3526,-0.08531324206291403,Khari,3,3,1.414163373286385
4541,-0.08524367288052705,Sorhur,5,5,5.557928078720657
3926,-0.08475400848536782,Solani,4,4,7.217183010892018
4811,-0.08410797112949688,Panar,5,5,9.694576757558684
4271,-0.08347287867687604,Sonar,3,3,204.55850189788734
3419,-0.08298534332242148,Mashi,4,4,1.148460927910798
4143,-0.08283503955976582,Dhasan,3,3,13.833526857629108
4273,-0.08256237315336451,Ken,2,2,290.8415646725352
3879,-0.08209519737491487,Gangan,4,4,8.915503199495305
4872,-0.08205253549510502,Bagmati,2,2,7.850698356338028
4110,-0.08203197985831363,Betwa,2,2,22.694863278521126
3524,-0.0811277142097223,Banganga,4,4,16.1511086221831
3847,-0.08009620108211227,Sharda,2,2,293.203038471831
4914,-0.07909258132814731,Lakhandei,5,5,12.4980376592723
4099,-0.07892431919580256,Gudne,5,5,11.436247201056338
4733,-0.07885816300955467,Banganga,4,4,10.856698848356807
4228,-0.07825148302828798,Bhagirathi,3,3,14.82628099758216
2971,-0.07816321268525338,Padma,1,1,365.8362425058686
4091,-0.07768514859620283,Yamuna,1,1,11.083304707312205
4187,-0.07768029041376433,Betwa,2,2,4.394448433215962
4272,-0.07756559809300827,Ken,2,2,268.9957825809859
5091,-0.07681992926030974,Balan,5,5,7.337429706279342
3592,-0.07636980695395516,Londri,5,5,5.650096240985915
5078,-0.075884238386153,Tangan,4,4,74.25595527758216
3347,-0.07579038055759327,Manki,5,5,4.394838872476526
3518,-0.0757452358405272,Banganga,4,4,1.919768163697183
4265,-0.0754530684303492,Shyam,4,4,3.1324689520305165
3488,-0.0750024032816671,Aerma,5,5,5.007438008978873
3582,-0.07473683988133963,Newaj,4,4,40.03601303204225
7670,-0.07429510563595727,Mendha,3,3,8.254905293920187
4101,-0.07429456412664628,Satna,4,4,22.693799749178403
4536,-0.07375863426980903,Adari,5,5,3.2796381153286385
4828,-0.07363615828081047,Mahananda,2,2,507.2085651725352
4229,-0.07285250920303557,Jadh Ganga,4,4,10.663585850528168
3840,-0.07257869117100643,Deoha,4,4,16.805140498122068
3811,-0.0721397349033063,Ganga,1,1,559.2883454812206
4306,-0.0718207694840536,Sonar,3,3,34.5456753100939
3463,-0.07122401193603396,Betwa,2,2,389.2585315680751
3839,-0.07092308107788896,Deoha,4,4,10.961827737030518
3442,-0.07071748015388701,Mashi,4,4,0.5769486129213616
4047,-0.07051566030778932,Gomti,2,2,7.132793411220657
4913,-0.07050460511141247,Bagmati,2,2,8.096962487992958
4924,-0.07049595202687235,Bagmati,2,2,29.830709923474178
3523,-0.0700674237748356,Banganga,4,4,10.012877088615022
4612,-0.0695518394530964,Panda,5,5,8.3838633221831
3462,-0.06922099683112189,Betwa,2,2,379.6752462840376
3528,-0.06896194810087013,Barah,4,4,9.243617279694837
4873,-0.06882056397758879,Balan,5,5,29.30829176701878
4287,-0.06826707821292143,Bearma,3,3,42.46830070093897
4307,-0.06791204849375951,Bearma,3,3,15.659296978521127
3862,-0.06785078833197042,Ramganga,2,2,4.233813783802817
3412,-0.06780177114266978,Morel,4,4,33.98059839706573
4238,-0.06758893677893284,Alaknanda,3,3,24.62153532875587
4406,-0.06744769741322489,Ganga,1,1,11.16774049483568
4734,-0.06739729457863462,Banganga,4,4,11.899440377664318
4308,-0.06733770297461038,Bearma,3,3,13.348480674647888
3791,-0.06635864397026492,Mej,4,4,12.921749874061033
4825,-0.06540646550702817,Panar,5,5,114.42632022828639
2931,-0.06533198497575678,Bhairab,5,5,17.188659837206572
4302,-0.06488608402148659,Ken,2,2,35.18679567969484
5100,-0.06426402850607192,Ganga,1,1,14.2517313407277
4798,-0.06424692364232151,Mahakali,2,2,284.8581986725352
3431,-0.06384588873836215,Sohadra,5,5,4.964248849788732
4941,-0.0638435240621346,Kamala,3,3,56.81025150093897
3810,-0.06333558030300539,Ganga,1,1,554.3308548251174
5139,-0.06293357554986498,Kiul,3,3,38.67125150762911
3598,-0.06260901941816682,Chhoti Kali Sindh,4,4,4.197951649061033
2912,-0.06204670329393276,Padma,1,1,18.93275565559859
4446,-0.061903056184082816,Danau,4,4,11.346115455035212
4615,-0.060863681264860484,Chaupat,5,5,4.957696393579813
3890,-0.06085684605158144,Ramganga,2,2,9.371308812488262
3555,-0.06081269355806002,Solani,4,4,12.987122060093897
4289,-0.060719924992720845,Bearma,3,3,62.13568717946009
4875,-0.060710437280275864,Kamala,3,3,70.77895424084507
3291,-0.05948724761911287,Yamuna,1,1,11.943506646244131
3776,-0.05905917949894688,Parbati,3,3,81.50647842723005
4108,-0.058412244227313594,Betwa,2,2,11.308174509448358
3469,-0.058397870486033975,Sindh,3,3,72.23334192840376
1528,-0.05831710991444572,Padma,1,1,42.90477337429577
4290,-0.05804774546881899,Bearma,3,3,73.77709135469483
3553,-0.05788396161612007,Kali,3,3,4.2445890664788735
4817,-0.0572200271426063,Parman,5,5,24.815279339319247
3435,-0.05712789783763022,Galwa,5,5,5.815351964671361
3654,-0.05691595957979441,Ashamati,5,5,13.421297388732395
5163,-0.056653677390378396,Kunda,5,5,7.232728709002347
4441,-0.056584756007711484,Dande,5,5,32.90361223931925
4939,-0.05637264605782777,Kamala,3,3,49.4321225076291
3659,-0.05617236408199251,Chhoti Kali Sindh,4,4,4.815786290387324
7679,-0.05580890697298794,Mendha,3,3,7.017628425516431
5134,-0.0557425730307775,Kiul,3,3,9.302518414788732
3411,-0.055634838822953725,Morel,4,4,29.642119815258216
4190,-0.05544488716915293,Betwa,2,2,11.342599511150235
5086,-0.055172843212755465,Nagri,5,5,153.5969928673709
3625,-0.05429125841074573,Mej,4,4,17.464630498356808
4292,-0.05404079247334263,Bearma,3,3,82.1827527443662
3521,-0.053932350628819875,Sanwan,4,4,3.6710523127934276
3554,-0.05265120985914725,Kali,3,3,5.237602326291079
4611,-0.0525443162905452,Kanhar,3,3,91.40969545539906
3687,-0.05251017465677804,Padma,1,1,8.891644415375588
4293,-0.052083899071375735,Bearma,3,3,4.286337623638498
4420,-0.051847014869155904,Ghaghara,1,1,3.512447381338028
4294,-0.05181264110715765,Bearma,3,3,95.95238725774648
4231,-0.05146634708928772,Jadh Ganga,4,4,14.579977696948356
4300,-0.050972520917372956,Katni,4,4,24.90328208732394
5136,-0.05037655670487076,Ulai,5,5,5.2893203682863845
4194,-0.050266415632928545,Betwa,2,2,47.80127288204225
4917,-0.04977966784026431,Burhi Gandak,2,2,9.641221449882629
4831,-0.04865904470287972,Kalindri,5,5,528.5294184330986
2930,-0.0486385960907929,Mathabanga,5,5,13.235049484859154
3311,-0.04859749409262025,Tons,2,2,16.959023804342724
4270,-0.04806320111660059,Ken,2,2,64.34256820610328
3679,-0.047887433823795185,Padma,1,1,97.14218842018781
4555,-0.04677308236216897,Mohana,4,4,23.807381749765256
3408,-0.04665376308211487,Morel,4,4,27.3571037814554
3778,-0.046309223151398404,Parbati,3,3,95.96276251995306
4171,-0.04618320938825873,Bina,4,4,9.81640852084507
4109,-0.045979696655997944,Betwa,2,2,18.289033552934274
5080,-0.04540113507136706,Kuliki,5,5,26.409610686502344
3780,-0.04494244480362831,Parbati,3,3,105.983769564554
4936,-0.04491275481207304,Kamala,3,3,43.73328893532864
3653,-0.04491240895479266,Kanh,5,5,9.773649297769953
3396,-0.04452905023781879,Dhund,5,5,1.8461679467018781
4900,-0.0433431781440249,Kosi,2,2,30.544672680399064
4285,-0.04326423751983876,Bearma,3,3,9.217000836643193
4374,-0.04271614886079025,Son,2,2,4.951199801971831
4805,-0.04257605661021802,Sharda,2,2,49.16598636913146
4853,-0.04250520416895481,Mahananda,2,2,233.35645905164318
4288,-0.04202418950797475,Bearma,3,3,4.86203389084507
3727,-0.041145458715998666,Mej,4,4,8.42840008564554
4830,-0.040844187440383685,Sui,5,5,37.000525485915496
