seg_id,river_name,updated_tier,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1429,Padma,1,-0.6923033885572436,0.46915793531146244,0.31664991078934324,0.4285947010750514,1.2180672210959291,1.037703403318669,-0.14098462392794853,0.7614960755766511,0.4024927210652653,0.6032302381708478,0.9024257825778651,-0.5106617288474782,0.6527175079164809,0.8963705047457531,-0.8337328310304024,-0.7839711729732669,-0.6462035679290127,-0.3965510629229737,-0.26310998354138954,0.6337103325602705,1.5650481165336274,-1.4413877475597205,0.9383545839021975,1.4611449136611439,1.0951069059892447,-0.26914168025602286,0.6272251457771414,0.9894492135103137,-1.2498290375709238,1.1870221464360426,-0.3598288007468994,-0.8195978216980252,0.28296212591945746,1.6088184809645762,1.0916946598060655,-0.18824755409613872,1.1831485974324587,0.867471581874411,-0.3608500680510432,1.0840563242343402,0.3589115502345633,-1.4369389545618778,-0.25206502696786215,-0.7902093517920161,0.3268902499014007,-0.1515947338912524,-1.188942369019764,0.7323925992348055,1.0507406071647631,-0.3827117975013924,-0.5618166617392639,-0.5807946084744715,0.9664630482507449,0.055475393649306794,-1.0132630929131168,-1.9602317134672833,-1.0517344873800463,-0.7965709832520143,-2.2199007155465176,-0.21148367384366443,-0.14707247200666285,-0.9091646047261123,-0.26547791257007575,-1.9503879875898185,-1.4644550091841126,0.023870376827829276,0.7436327384409739,-0.7895977695725175,0.9007870913480095,1.4758626203531005,1.0972900790607665,-2.9556204890025164
1445,Padma,1,-0.6928141477263489,0.46400483418452937,0.3099267219669486,0.4288124370156624,1.2266356350326695,1.0318360782543752,-0.1346011820712716,0.7751926984704569,0.3869415535313635,0.5968801727435684,0.9042279509417107,-0.5130891726916073,0.6540078238548241,0.8949795231940129,-0.8378561724588014,-0.7783310348815587,-0.6414626028744318,-0.39566996543331967,-0.2584418578015313,0.6289411252518693,1.5688005753487135,-1.43596351569734,0.9375345832050234,1.4563310588240177,1.1006776475958522,-0.26659625150908234,0.630357710514556,0.9904792684668032,-1.257468679284794,1.1883023824221868,-0.36997550356491177,-0.8161073297894896,0.27195785596132704,1.5913329544162094,1.100568838933524,-0.19149541272162635,1.1810462431822084,0.8655017484743124,-0.3531111782253486,1.088712207293095,0.3549566139295292,-1.4279719090498557,-0.257619616240426,-0.781110124159126,0.3278507204810964,-0.1481537710561266,-1.1858287586370642,0.7372302941320341,1.046548769031626,-0.3828569600944838,-0.5597236598377165,-0.5920925521515575,0.9682281843301096,0.05569012763651606,-1.012508027330614,-1.9627631976625797,-1.0623054446727451,-0.8022599523923325,-2.2207036263377855,-0.2110179941621794,-0.14376940018263193,-0.8972365709267087,-0.2609781359599887,-1.9457253620256216,-1.4748700165664956,0.02780422823021247,0.7390443949002237,-0.78804478986639,0.9107087460148577,1.4797131985529148,1.097627505912543,-2.95886853618762
1495,Padma,1,0.3880433341775639,1.444163011435031,0.6287811411043449,0.00796948915294354,-0.9838823777805137,1.4585091909098113,-1.114679101135087,-1.7902643589302767,2.1328048930912455,1.159403559037216,0.5254571667887287,0.27591204315680923,0.26791457912987715,0.5993683312533153,0.27400102669827975,-0.9027782109157061,-0.6499437981772769,-0.028318075021131223,-0.7483252067990093,0.6414906487620786,-0.15129863298107274,-1.1324708751527346,0.6409263643882884,0.5978720774515982,-0.7709993181951428,-0.5982108224645892,-0.4260427654597226,0.4199759448311652,0.21563773447271925,0.24679608737309086,0.9089998885440314,-0.4470662270938038,2.00615224065726,3.036745586880302,-0.5644925194413849,0.12175822345601257,0.4769987931813021,0.33806858725039807,-1.1750985818285582,-0.36624750305197135,0.9233365911296658,-1.9033475138536102,1.0063314481740302,-1.5942842216033128,-0.3051656497977971,-0.527655461557962,-0.7390234503987398,-0.217710217370582,0.9086237155476157,-0.3774584286326629,-0.4301534215865322,1.5451283993078404,0.09561693069360662,0.01664091528560699,-0.06928248087877338,-0.1976724455045403,1.3789405765633593,0.7437388728004439,-0.47289968371018465,0.36840374243847407,-0.6722474712248556,-2.007106655889039,-0.7903126066614888,-1.6006566821422545,0.9613885256622778,-0.6359028342429917,1.2823429212440776,-0.6916898846382361,-0.9176824611924603,0.14901790731366657,-0.06679379090838646,-2.1260967531217205
1496,Padma,1,-0.5558234159198623,0.3887166678639361,1.2993936108966513,0.3029473740266016,-0.7970195353737541,0.8993691734057684,-1.2406186597911584,-1.8953995478565653,2.6920752339098857,0.7607235812640157,-0.4839743927278358,-0.03210661586178789,-0.21110455108084616,0.5334399775978753,0.31303010682243065,-1.2781184029684376,-0.8844304396631807,-0.400323872429795,-0.6918975559153153,0.9592170607083442,0.21655583373095905,-1.4437067973751874,0.8084014805394195,1.3297170678867547,0.00820506919856998,-0.06886044369117823,0.021659201088714834,0.03322021104549135,0.5918658713933579,0.28074537468134614,1.6018042744048795,-1.2227662790595237,1.4690121584587184,2.6865910255561123,-1.143536444162824,0.6435563182015165,0.8654329334718661,0.6801272198864364,-1.0884813491523633,-0.2863120937689284,0.4350154186380523,-1.52527906501126,0.9142645444084566,-1.6016474454458518,0.29554305828418637,-0.32504111512727785,-0.8462972873797787,-0.45218155195196735,0.8811571090806928,0.08527671455825755,-0.46688470495383244,1.4893796747034245,0.15824140081105767,-0.1172195801631559,-0.5112655192854154,-0.1902425792187258,1.4039938543028339,0.6505842348417088,-0.5001098500664211,-0.19882810441053544,-0.3902334572275307,-2.1098328169302487,-0.5037898469507937,-1.155238971860508,1.2603648049096863,-0.312348918045527,1.1383213096682983,-0.4685139806024639,-1.0141613171792783,-0.3297635827381608,0.41276089222959855,-1.7673497511286196
1497,Padma,1,-0.6939087117887616,0.46544182776233295,0.31521687511663143,0.4292690712539856,1.2208188313239996,1.034542521888509,-0.13997077136175057,0.7652191303066299,0.39857605079514963,0.599799919340237,0.9009232845700468,-0.5121015695167681,0.6521678456506929,0.8958747112823616,-0.8350108669626016,-0.7827846071411638,-0.6445088521758262,-0.3967378305020762,-0.2612740201798481,0.6323677176349913,1.566960691855402,-1.4401439971663295,0.9394005463271551,1.45989457583347,1.0984634449149429,-0.2668741581236616,0.6291592103999146,0.9891055565067562,-1.2524710239711103,1.1875318807762012,-0.36209256434410014,-0.8200059005905372,0.2786268360952459,1.601470367760643,1.0935822538554218,-0.18838958831104338,1.1829226269613542,0.867074449586426,-0.3576957131590765,1.0855108847217758,0.35655516241586194,-1.4328504264575024,-0.25316334525324163,-0.7872146610956393,0.328418982896167,-0.14963422824675987,-1.1877762089906483,0.7338577037664552,1.0489286921260075,-0.38202024197951606,-0.5609573799145741,-0.5841851369249355,0.9672584913712631,0.055133371837151494,-1.013105095649973,-1.9604016159894768,-1.0541554581937875,-0.7979450287280034,-2.219356408153694,-0.211525174933438,-0.14543452659732445,-0.9054624470428888,-0.2630486160142753,-1.9479603771064893,-1.4666807827181492,0.026121910704395044,0.7428600987352103,-0.7889240880682031,0.9043540699931041,1.4758785595923745,1.0976290339154264,-2.961145766520565
1523,Padma,1,-1.2413131500801857,0.056178690138048465,0.5195005162633922,0.16272919697584756,1.402174032049262,1.8388901334354804,-0.009677922949191725,0.6384283267396684,0.11348103397280768,0.7202952724476315,1.882817870627903,0.46326116702358844,0.5329008586642298,0.3701442516683521,-1.4193068865697538,-1.73944283512203,0.13175705208329638,-0.49988582548891836,0.3144407545389917,-0.14684170759041573,2.06275314047887,-1.5498685239698344,0.6769262086189762,-0.24616389252783377,1.377881106114974,-0.10318438903293371,-0.3705368154129256,1.355256097269807,-1.6683641370511608,0.8706002627009529,-0.2746325757536549,-0.4071453625336924,0.33109427100672123,0.7996937102172249,0.9696607555741632,-0.1405987019441178,0.3287127136024344,0.18966388123644629,-0.7632757922998191,0.6146981781991125,-0.4483460107883661,-1.3348625151538098,-0.698808310325736,0.21579123061837563,0.07305523403096442,0.36768682562757227,-0.6162546461969337,0.13757471958869058,1.136135620494942,-0.11967814656052074,0.00016205315019680093,-0.9480945392452257,0.7975710455965941,-0.748357304486336,-1.3795178009512168,-1.2779377522425759,-1.1293227174820526,-0.39814094456775384,-1.8551551499832157,-0.9568947249554066,0.9611223907086512,0.01726831088540817,0.6492168861610373,-2.175085920760031,-1.871002419428278,0.014295410547703322,-0.2934940874534548,0.10408931893643335,1.811447901654245,1.5924554801033282,1.582093980414295,-1.3527143812592224
1525,Padma,1,0.2100794383539697,0.6973839629572419,-0.06076283083729529,0.525400189869336,0.49972656097436696,-0.3011749179152017,-0.2081880105428996,0.5914196171736348,0.5001182435183311,0.19584085299353166,-0.5488060512714776,-1.3421437523632709,0.4988673440282115,1.0639195264375176,0.15964681476876938,0.6116985850772074,-1.1876010678674513,-0.10380738938782387,-0.7574754333595467,1.1873239014092396,0.34283488460782596,-0.6758870602413869,0.8010727639913096,2.64453276614525,0.3170424191798976,-0.3273074153611712,1.4368755948713778,0.16097312989195078,-0.2649308384321421,1.0067697994441187,-0.31940477858781735,-0.8903945866868047,0.08479809480064313,1.7277286691272917,0.7646754265105326,-0.16584543725946826,1.5765442695683853,1.2076317298231463,0.2530173363523483,1.1217983323131402,1.0613653291167837,-0.8898577731299335,0.3290114259780681,-1.5069591252811227,0.4583756411311,-0.6384322616383019,-1.2737434960826695,1.0621659452604257,0.4828307758339743,-0.5013427224116289,-0.9162564925627524,0.04869594245826536,0.7267991537506949,0.9011181207973574,-0.16584093937477556,-1.8359110461068473,-0.5253917681427954,-0.8867886541572828,-1.632840313428635,0.6923777366484926,-1.2728287502389473,-1.4787556690225765,-1.1226068246889545,-0.8346223561255263,-0.4001597856830869,0.036347943969271435,1.5269293388924245,-1.4041274627085996,-0.45621444821174273,0.7054867317719603,0.0892794285965455,-3.412094309283983
1526,Padma,1,-0.8496363865709367,0.6017449001689203,0.924916374483983,0.8316008174318832,-0.3976069392797502,0.6755036552637756,-0.863537841998073,-1.7462759174087852,2.396235101890678,-0.07204814858972275,-0.7044174310507538,-0.7108185808008416,-0.3591752434443328,0.8605530077380337,0.14546328368078015,-1.4897466029420763,-1.061804490692894,-0.6388369082671056,-1.1456006866945556,0.28400899095075577,0.3111681345963574,-1.0979737767139424,2.028251506209049,1.1053101414437188,-0.004419586716219313,0.6024587946674894,-0.17694665302176385,0.14116779282333108,0.42469491688514477,0.3584159467030735,1.1156722462550501,-1.626893768935514,0.5909349226063261,2.7541093495177154,-0.6910837564289121,0.8175761709417668,1.0965787897662973,1.1857391397569232,-0.6671170414264347,0.15155698886276608,1.099718465852125,-1.3959980031000792,1.1229345328305493,-1.5551041639636038,0.5775859778750809,-0.007751532971698885,-1.018432407946079,0.5393356393325944,0.7115387520254203,0.4030008072954759,-0.18137865730655647,0.9406422560145321,0.283794140488169,-0.3853003652390922,-0.15476218125791644,-0.259583855404871,1.2146714861402086,0.37176219931193466,-0.37604862583914195,0.14606193158730785,-0.36810639904219555,-2.3391148689175236,-0.9854826883727722,-0.9476212264428417,0.7352471350626936,-0.761787229748547,1.4674166313539692,-0.6133928049400411,-0.7474515453124413,-0.3105515891241191,-0.39747787343664864,-1.908085148465086
1527,Padma,1,-0.6907120232319615,0.4623491895062688,0.30564258617539897,0.4277368894669317,1.229677344027023,1.0293451858269365,-0.13332099174109796,0.7818044316931092,0.379836987837095,0.594571561531386,0.9072713956727942,-0.5128950845102603,0.655738918239716,0.8929812435540796,-0.8388846216315696,-0.7743799992333776,-0.6373549084378578,-0.39307648310652593,-0.25455049281519976,0.6272074936610768,1.569780865298545,-1.4345271807859101,0.9349864148203348,1.4503873235537441,1.1022249895763876,-0.267666042030697,0.6318158182632015,0.9921378062435954,-1.2620395141467398,1.1882521584710832,-0.37591299171872705,-0.8116187141095277,0.27011690605512684,1.5811829415961187,1.105930881442153,-0.19388098431783718,1.1783037339405928,0.8616090333579135,-0.349214861728785,1.0895861271334806,0.35152824794042914,-1.423205095887872,-0.2603160302054865,-0.7766997699395476,0.32769600175823926,-0.14680452777359468,-1.1832768998297574,0.7384745534902771,1.0438897960824778,-0.3846657033245967,-0.5586599297978329,-0.5957255572529242,0.9693207546943583,0.0559103913977293,-1.0111242997306442,-1.9625913750252173,-1.0653701089706327,-0.8034446424305468,-2.219513335037594,-0.20901089858729527,-0.14221181381209586,-0.8904113380555788,-0.2563804140032532,-1.9437397995274006,-1.4782084694201973,0.031567981521368284,0.7375445545489068,-0.7876063609714701,0.9166686525895366,1.4806820485698489,1.098073697049387,-2.972833643457071
1528,Padma,1,-0.977548487544553,-0.06586664546417978,1.3462829161691032,0.6772212947704969,-0.8358150536126134,0.7046973949018366,-1.158068806666676,-1.9790109114590113,2.6612804030401853,-0.03431310585277121,-0.8069573592902938,-0.4735573804684672,-0.32683332735859105,0.6869914039278355,0.8828808262093715,-1.3491888758434982,-1.1545516519897685,-0.37305582161469303,-0.3385431905574568,1.3379956948898795,0.18391448721504142,-1.7312955381195543,0.7166534080170586,1.1746105234516881,-0.1683656523431968,-0.19375126125385184,-0.18988509273819765,0.3729971180421741,0.8135375110522245,-0.06516453949925194,1.1924037077515823,-1.5081496959430274,0.7740583745299392,2.527417621912659,-0.9706285229996152,1.203144701339652,1.2632132469692532,1.055053259127434,-1.0817211747301336,-0.2664164888201134,0.7236604639245615,-1.2169127924413294,0.8048219277036881,-1.4803167524178067,0.21484713256404622,-0.01657226498023345,-0.6769928263684625,-0.5038912202516882,0.5572407939383083,0.5131810298325311,-0.5442592883024926,1.3806675973768703,0.19957023471949673,-0.3017382842657269,-0.8329254423741601,-0.146428004382172,1.3488766846804112,0.47657076244367225,-0.5031593852199769,-0.3301485182959695,-0.24701159924441304,-2.0537411895970585,-0.2486414291160478,-0.8524982207735721,1.3078832920605918,-0.06711582706736877,1.1507086199684848,-0.3542398837704597,-0.7366854905152111,-0.12835697830507012,0.7557764511287399,-1.7178349018000962
