seg_id,trend,p_value,tau,sens_slope_m3s_yr,intercept,long_term_mean_m3s,norm_slope_pct_yr,total_change_pct,river_name,tier,updated_tier
4000,decreasing,0.005344613350192207,-0.2245696400625978,-0.14514719132495588,22.8526091962026,20.517673085637625,-0.707425207133059,-50.93461491358025,Gomti,2,2
4603,decreasing,0.003482278446820475,-0.23552425665101723,-0.03293780613425919,5.385203840682868,4.674555534451809,-0.704618993003831,-50.732567496275834,Banki,5,5
4128,decreasing,0.008540127721574642,-0.21205007824726135,-0.0303297775337382,5.307639623697707,4.312911924402357,-0.7032320173786303,-50.63270525126138,Kurai,4,4
3995,no trend,0.05607271202075026,-0.1541471048513302,-0.02217315124387255,3.5108760074150513,3.1604266482733587,-0.7015872763883461,-50.514283899960915,Ganga,1,1
4147,decreasing,0.010410811754354654,-0.20657276995305165,-0.159493987480346,27.919169130552284,22.800131403367004,-0.6995310011976192,-50.366232086228585,Bewas,5,5
3945,decreasing,0.01298803290764261,-0.20031298904538342,-0.055039208123594544,8.37096364672094,7.88898888948127,-0.6976712592025665,-50.232330662584786,Tamasa,3,3
3957,decreasing,0.002620125539001261,-0.24256651017214398,-1.3567549257168456,224.261146362948,194.80873887110693,-0.696454858020783,-50.14474977749637,Gomti,2,2
3509,decreasing,0.026311031842497945,-0.17918622848200313,-0.02769108504978181,3.8694504255172544,3.979696667467383,-0.6958089362977503,-50.09824341343802,Gambhir,4,4
4743,decreasing,0.002457247707108312,-0.24413145539906103,-0.05093685833333336,8.994317633333335,7.3286558337089645,-0.6950368456251368,-50.04265288500985,Jamwar,5,5
4736,decreasing,0.006202451609587989,-0.22065727699530516,-0.34901799352134144,63.57392989500762,50.60745705132576,-0.6896572439262649,-49.65532156269107,Sotwa,4,4
4305,decreasing,0.011008394820119616,-0.20500782472613457,-0.20217655187346445,36.12493938317465,29.326901684827437,-0.6893894010565136,-49.63603687606898,Bewas,5,5
3958,decreasing,0.002022611363822868,-0.24882629107981222,-1.4224177725202454,238.63730984113536,207.87976923726853,-0.6842502171997001,-49.26601563837841,Gomti,2,2
3830,decreasing,0.025660442063474287,-0.17996870109546165,-0.05861610652777784,9.365893423402781,8.583566283375422,-0.6828875620300738,-49.16790446616532,East Bahgul,5,5
4150,decreasing,0.03615343997857279,-0.16901408450704225,-0.0381659361378205,6.562895754975961,5.628123621554083,-0.6781289592086432,-48.825285063022314,Kathan,5,5
4266,decreasing,0.02148394527669195,-0.18544600938967137,-0.034404349615384605,5.901626523846154,5.0872697227788315,-0.6762831831254238,-48.692389185030514,Shyam,4,4
3317,decreasing,0.023791482863633417,-0.18231611893583724,-0.2828826005819059,47.71204079982432,41.863406571759256,-0.675727619292063,-48.65238858902854,Tons,2,2
3284,decreasing,0.018388307314498142,-0.19014084507042253,-0.04376652384622165,7.611651017374202,6.478440435760732,-0.675571910866575,-48.6411775823934,Bata,5,5
4437,decreasing,0.014091211151922245,-0.19796557120500782,-0.031127105103818282,5.345194910352216,4.6146787911016425,-0.6745237645540968,-48.56571104789497,Tamasa,3,3
3310,decreasing,0.01988358815885749,-0.18779342723004694,-0.08588114229227758,14.838389055542523,12.816811757586278,-0.6700663465814304,-48.24477695386299,Pabbar,4,4
4810,decreasing,0.014871849830208062,-0.19640062597809077,-0.3145349454680978,56.626939997450805,47.15296568876263,-0.667052307047268,-48.027766107403295,Sarju,3,3
3936,decreasing,0.0035925256892277435,-0.2347417840375587,-0.11051962160027476,17.97282166264309,16.668035633249158,-0.6630632669143796,-47.74055521783533,Ganga,1,1
3915,decreasing,0.00739423222624036,-0.215962441314554,-0.06843111363767615,12.40659969455417,10.3252712369476,-0.6627536659066599,-47.71826394527951,Song,4,4
4770,decreasing,0.0007548407512556476,-0.2715179968701095,-0.07597592529572036,14.007577902164737,11.468144920265152,-0.6624953366386631,-47.69966423798375,Man,5,5
4282,decreasing,0.03363963628823741,-0.17136150234741784,-0.05919619160714286,10.58542433955357,8.983861046965488,-0.6589170435481944,-47.44202713546999,Kutni,5,5
4014,decreasing,0.005673990546164243,-0.22300469483568075,-0.16625124834096122,27.53361377443746,25.275290808017676,-0.6577619605002685,-47.35886115601933,Gomti,2,2
3478,decreasing,0.018388307314498142,-0.19014084507042253,-0.0364548765597148,6.385897117869876,5.545711464712753,-0.6573525649806418,-47.3293846786062,Betwa,2,2
4297,decreasing,0.013714627554055836,-0.19874804381846636,-0.44145944309210494,82.40088900060306,67.18991604686448,-0.6570322885716812,-47.306324777161045,Sonar,3,3
4737,decreasing,0.005186487692201203,-0.22535211267605634,-0.4204699341666665,78.69130432958332,64.03932351679293,-0.6565808491971458,-47.27382114219449,Sotwa,4,4
4167,decreasing,0.01744699992026555,-0.19170579029733958,-0.13601375338541666,24.43459091601563,20.823483105566076,-0.653174844457508,-47.028588800940575,Narain,5,5
4003,decreasing,0.0032709699188853136,-0.23708920187793428,-1.0647099909867173,191.27684130502848,163.14084270275674,-0.6526323962458763,-46.9895325297031,Gomti,2,2
4110,decreasing,0.014871849830208062,-0.19640062597809077,-0.1465419740132593,24.851315539970706,22.51209657372685,-0.6509476962011782,-46.86823412648483,Betwa,2,2
3997,decreasing,0.016114261602663937,-0.19405320813771518,-0.20463257748015895,36.403220896378976,31.686887051914987,-0.6457957739581491,-46.497295724986735,Varuna,4,4
3950,decreasing,0.01744699992026555,-0.19170579029733958,-0.08465749843960862,15.548953773772773,13.122106272043348,-0.6451517514377357,-46.45092610351697,Tamasa,3,3
3387,decreasing,0.009301555366874492,-0.20970266040688576,-0.985070115027455,179.04197329180798,153.69337140625,-0.6409320753486943,-46.147109425105995,Sindh,3,3
3460,decreasing,0.019373772552436996,-0.18857589984350548,-0.10783465622814681,19.189928179432542,16.85734401981271,-0.6396894795609971,-46.05764252839179,Mahuar,4,4
3520,decreasing,0.03446043002146326,-0.1705790297339593,-0.019240189824915828,3.198081990867845,3.0112978294875843,-0.638933473683997,-46.00321010524778,Barah,4,4
4267,decreasing,0.04467570736996129,-0.1619718309859155,-0.06082615296717171,11.834447930334598,9.534582577445285,-0.6379529724883833,-45.9326140191636,Shyamri,5,5
4016,decreasing,0.008298993251090847,-0.21283255086071987,-0.19397843738095238,32.564625356190476,30.46089976063763,-0.6368112528035577,-45.85041020185615,Gomti,2,2
3991,decreasing,0.0250238140282939,-0.1807511737089202,-0.027179754305555553,4.8304759611805554,4.274634754452862,-0.6358380508941158,-45.78033966437634,Sai,3,3
4280,decreasing,0.02148394527669195,-0.18544600938967137,-0.02876039437731482,5.137459634561344,4.523466332882996,-0.6358043204222238,-45.777911070400116,Khudar,5,5
3870,decreasing,0.005845450831379884,-0.2222222222222222,-0.14048966670746632,23.698743130615053,22.11763267616793,-0.6351930550815503,-45.73389996587162,Ganga,1,1
3528,decreasing,0.025660442063474287,-0.17996870109546165,-0.058345617344597436,9.107508057399876,9.195318260058922,-0.6345143875881851,-45.68503590634933,Barah,4,4
4298,decreasing,0.022612143982560395,-0.1838810641627543,-0.5392596877631584,103.47612339475879,85.02591656679293,-0.6342297849145062,-45.66454451384445,Sonar,3,3
3880,decreasing,0.008540127721574642,-0.21205007824726135,-0.0773941053252688,14.096334464047045,12.229842744297137,-0.6328299303877658,-45.56375498791914,Gangan,4,4
4306,decreasing,0.011008394820119616,-0.20500782472613457,-0.21649855151895225,41.3998283664228,34.225622775021044,-0.6325627818143307,-45.54452029063181,Sonar,3,3
3473,decreasing,0.0305215757337165,-0.17449139280125195,-0.08502840672051526,15.69798260107829,13.453111705450336,-0.632035239000262,-45.50653720801887,Mahuar,4,4
4759,decreasing,0.01298803290764261,-0.20031298904538342,-0.22513688486696226,43.21687736277716,35.67511346613006,-0.6310754556694183,-45.43743280819811,Sotwa,4,4
4091,no trend,0.08089239650896274,-0.14084507042253522,-0.0720994983217593,11.124318623755789,11.441321531526725,-0.630167573938798,-45.37206532359345,Yamuna,1,1
4275,decreasing,0.026311031842497945,-0.17918622848200313,-0.6657394812424969,129.48820393827532,105.72459162489479,-0.6296921756903117,-45.33783664970244,Sonar,3,3
3996,decreasing,0.01744699992026555,-0.19170579029733958,-0.09373806654766978,17.807752812442278,14.914789323863637,-0.6284907182543239,-45.25133171431132,Varuna,4,4
3466,decreasing,0.03363963628823741,-0.17136150234741784,-0.018912224097222215,3.4536737954513885,3.021372317054924,-0.6259481491396223,-45.068266738052806,Sindh,3,3
3325,decreasing,0.014476891115061674,-0.19718309859154928,-0.02169256043676899,4.020174590088633,3.4873701669181396,-0.6220320584992315,-44.786308211944664,Ashmi,5,5
4108,decreasing,0.026311031842497945,-0.17918622848200313,-0.0696239732905983,11.940554530982906,11.214367647606272,-0.6208461812419683,-44.70092504942172,Betwa,2,2
4002,decreasing,0.006021568057310356,-0.2214397496087637,-0.8103640396959457,150.45327236753943,130.60977594612794,-0.6204466961417904,-44.67216212220891,Gomti,2,2
3532,decreasing,0.03615343997857279,-0.16901408450704225,-0.03138499726973684,5.191360682242324,5.059000877269572,-0.6203793600975981,-44.66731392702706,Barah,4,4
3516,no trend,0.053617359017357646,-0.15571205007824726,-0.007721209856436966,1.4153976090701792,1.2513438526273148,-0.6170334269214297,-44.42640673834294,Sanwan,4,4
3999,decreasing,0.020405077125275284,-0.18701095461658843,-0.04985661571637426,8.32330045376462,8.093938458196549,-0.6159747318795783,-44.35018069532964,Gomti,2,2
3798,decreasing,0.004882855068526926,-0.2269170579029734,-0.5946378667800454,110.70408777069161,96.92594370612375,-0.6134971134074977,-44.17179216533983,Ganga,1,1
3890,decreasing,0.038825645914868145,-0.16666666666666666,-0.05661597926587297,11.412834216021823,9.27996323265362,-0.6100884006378068,-43.92636484592209,Ramganga,2,2
3534,decreasing,0.014476891115061674,-0.19718309859154928,-0.33753162282986204,60.6890869229601,55.655950179313976,-0.6064609834930367,-43.66519081149864,Hindon,3,3
4145,decreasing,0.01298803290764261,-0.20031298904538342,-0.1592304169557824,31.033238964430275,26.290794568992006,-0.6056508354585167,-43.6068601530132,Dhasan,3,3
3472,decreasing,0.03283562132819329,-0.17214397496087636,-0.05974166263931103,11.632780823695542,9.88880483241372,-0.6041343079548767,-43.49767017275112,Mahuar,4,4
4276,no trend,0.052423749532427566,-0.1564945226917058,-0.06901088615827201,13.941171221118658,11.427436316097433,-0.6039052351668657,-43.48117693201433,Banne,5,5
4013,decreasing,0.01744699992026555,-0.19170579029733958,-0.11642083479199376,20.96431201011578,19.347776909522306,-0.6017271924129716,-43.32435785373395,Gomti,2,2
3793,decreasing,0.014871849830208062,-0.19640062597809077,-0.09980434480357145,18.200181153026787,16.593812223421722,-0.6014551898008119,-43.30477366565846,Khaimua,5,5
4301,no trend,0.05125243818570069,-0.1572769953051643,-0.1421348649186538,27.46918227544554,23.64647292383207,-0.6010827296590322,-43.277956535450315,Patne,5,5
4291,no trend,0.08265843858017319,-0.14006259780907668,-0.027340718747680886,5.427441863042672,4.5562101137594695,-0.6000758978413577,-43.20546464457776,Bearma,3,3
4142,decreasing,0.01988358815885749,-0.18779342723004694,-0.03025326152462122,5.695546162040721,5.043167509410775,-0.5998861126101263,-43.19180010792909,Dhasan,3,3
3869,decreasing,0.01298803290764261,-0.20031298904538342,-0.14520021669721672,27.972167151084527,24.21120149736953,-0.599723300444186,-43.18007763198139,Gangan,4,4
3508,no trend,0.061264714794432074,-0.15101721439749607,-0.010184582755769233,1.6138118986631413,1.701658712494739,-0.5985091300028071,-43.09265736020211,Gambhir,4,4
4049,decreasing,0.014476891115061674,-0.19718309859154928,-0.01728025128968254,3.113322317450397,2.8896401576925506,-0.5980070301722705,-43.05650617240348,Gomti,2,2
4169,no trend,0.052423749532427566,-0.1564945226917058,-0.02320138801449887,4.564206464666225,3.888741905038932,-0.5966296704966485,-42.95733627575869,Jamni,4,4
4109,decreasing,0.026311031842497945,-0.17918622848200313,-0.10809045471517711,19.352413859055456,18.13192904159301,-0.5961332325271479,-42.92159274195465,Betwa,2,2
4303,decreasing,0.01654821158723152,-0.19327073552425664,-0.026468619861111126,5.256030054236112,4.442585453950968,-0.5957931509808445,-42.8971068706208,Sonar,3,3
3493,no trend,0.05993076455193247,-0.15179968701095461,-0.12947285977011572,23.033095692672443,21.76007621354167,-0.5950018671788592,-42.84013443687786,Banganga,4,4
4271,decreasing,0.029782014738143348,-0.1752738654147105,-1.2026153346674877,247.38105367236247,202.60869686679294,-0.5935655049685052,-42.73671635773238,Sonar,3,3
4279,no trend,0.05125243818570069,-0.1572769953051643,-0.03151421258187646,6.335066829573281,5.33379645572601,-0.5908401800380833,-42.54049296274199,Banne,5,5
4624,decreasing,0.005344613350192207,-0.2245696400625978,-0.049114476907442146,9.912731392714196,8.313453916776094,-0.5907830535793531,-42.53637985771343,Kanhar,3,3
4261,decreasing,0.02834901810524748,-0.17683881064162754,-0.027969777847346444,5.265420696914132,4.740668859396044,-0.5899964472715725,-42.479744203553224,Shyam,4,4
4296,decreasing,0.022612143982560395,-0.1838810641627543,-0.10478202293709149,21.251337205933414,17.805303267603115,-0.5884877183066193,-42.37111571807659,Kopra,5,5
3916,decreasing,0.01654821158723152,-0.19327073552425664,-0.13784324644097218,28.204009569487848,23.518792033059768,-0.5860983261691732,-42.19907948418047,Song,4,4
4140,decreasing,0.047869222228202,-0.1596244131455399,-0.08056560924873736,15.694145532496842,13.795085806372054,-0.5840167316068704,-42.04920467569467,Urmal,5,5
3471,decreasing,0.03283562132819329,-0.17214397496087636,-0.015815786752705625,2.994033613054383,2.713264633843645,-0.5829061623930425,-41.96924369229906,Bilrai,5,5
3914,decreasing,0.017912237310871548,-0.19092331768388107,-0.042971833578431345,8.90070945870098,7.376017041157407,-0.5825885886468671,-41.94637838257444,Saswa,5,5
3831,no trend,0.052423749532427566,-0.1564945226917058,-0.05498158590686279,10.325489341360298,9.53410772814394,-0.5766830780038436,-41.521181616276735,Afsarha,5,5
4121,decreasing,0.01263767005200167,-0.20109546165884193,-3.1724988549504762,646.1779333924086,550.5409170146254,-0.5762512389004135,-41.49008920082977,Betwa,2,2
3929,decreasing,0.0122956999231143,-0.20187793427230047,-0.03326231762748756,6.384549113275808,5.7742717222169615,-0.576043512110942,-41.475132871987825,Ganga,1,1
4262,decreasing,0.03529827347774339,-0.1697965571205008,-0.05858460989684078,11.152989005504516,10.217609388505894,-0.5733690501297146,-41.282571609339456,Shyam,4,4
4019,decreasing,0.011636262412253684,-0.20344287949921752,-0.6574491347517727,129.65012149202127,114.68933883207072,-0.573243460505441,-41.273529156391746,Gomti,2,2
4184,decreasing,0.02834901810524748,-0.17683881064162754,-0.0887417878737542,17.04889428618494,15.576275798621635,-0.5697240407209987,-41.02013093191191,Narain,5,5
4269,decreasing,0.04467570736996129,-0.1619718309859155,-0.10393892823275862,22.201505598096265,18.251665409901094,-0.5694764061167493,-41.00230124040595,Shyamri,5,5
3797,decreasing,0.009301555366874492,-0.20970266040688576,-0.5302919163204627,104.46241171687643,93.13574876815025,-0.5693752649592777,-40.995019077067994,Garra,4,4
4112,decreasing,0.0122956999231143,-0.20187793427230047,-3.1571884603758154,648.5147614266748,554.9732960849116,-0.5688901578955903,-40.9600913684825,Betwa,2,2
3901,decreasing,0.009301555366874492,-0.20970266040688576,-0.031092742033730157,5.606291854697421,5.471646353418561,-0.5682520401616254,-40.91414689163703,Bagad,5,5
3935,decreasing,0.02204176620701781,-0.18466353677621283,-0.022861361669637564,4.411775964272134,4.025128605384048,-0.5679659934109434,-40.89355152558793,Ganga,1,1
4265,decreasing,0.04264809361089461,-0.16353677621283255,-0.01764786112593157,3.319225959970571,3.1086477061795033,-0.5677021905972296,-40.87455772300053,Shyam,4,4
4042,decreasing,0.0025374915777234275,-0.2433489827856025,-6.680020600749565,1319.8289513266095,1177.9752800336698,-0.567076467051043,-40.8295056276751,Ganga,1,1
4763,decreasing,0.04467570736996129,-0.1619718309859155,-0.02198273058391725,4.272949371562396,3.8851280676273143,-0.5658173990990809,-40.738852735133825,Sarju,3,3
4453,no trend,0.05993076455193247,-0.15179968701095461,-0.035777177281745995,7.492119647668649,6.331965228644781,-0.5650248538936359,-40.681789480341784,Aami,5,5
4126,decreasing,0.01654821158723152,-0.19327073552425664,-0.09926808919457758,20.481726016407507,17.6231902804819,-0.5632810383062103,-40.55623475804715,Sonar,3,3
3984,decreasing,0.002620125539001261,-0.24256651017214398,-6.574598321180554,1305.121686235243,1168.1879544833755,-0.5628031256398405,-40.521825046068514,Ganga,1,1
4043,decreasing,0.002379332161984049,-0.24491392801251957,-6.650493151999912,1320.73300522933,1182.5224930955387,-0.5623988711276551,-40.49271872119117,Ganga,1,1
3921,decreasing,0.013714627554055836,-0.19874804381846636,-0.038140461732456124,7.949019662335526,6.79402330271149,-0.5613825568898814,-40.41954409607146,Banganga,4,4
4307,decreasing,0.017912237310871548,-0.19092331768388107,-0.086750328185544,18.278962313086815,15.502800177662039,-0.5595784451285285,-40.289648049254055,Bearma,3,3
4113,decreasing,0.010705896503248047,-0.20579029733959311,-3.2540112066666707,672.2608299200001,581.5815059339226,-0.5595107776753102,-40.284775992622336,Betwa,2,2
4264,decreasing,0.029782014738143348,-0.1752738654147105,-0.11197572980850166,22.030460262368475,20.06504194703283,-0.5580637713297198,-40.18059153573983,Shyam,4,4
4155,no trend,0.053617359017357646,-0.15571205007824726,-0.03256662136904762,7.018988464017856,5.855585448448021,-0.5561633700978466,-40.04376264704495,Shyamri,5,5
4124,decreasing,0.026975826713707685,-0.1784037558685446,-0.04299314933779763,8.967243934825149,7.739061173437499,-0.555534429490769,-39.99847892333537,Dehar,5,5
4738,decreasing,0.009842267477765398,-0.2081377151799687,-0.09056528692193228,18.96180586906193,16.348124031555137,-0.5539796905572971,-39.88653772012539,Jamwar,5,5
4182,decreasing,0.04467570736996129,-0.1619718309859155,-0.01992690887345678,4.163882272507716,3.600889219512837,-0.5533885565119575,-39.84397606886094,Betwa,2,2
4719,no trend,0.052423749532427566,-0.1564945226917058,-0.01884890243971913,3.785939476610029,3.420370561232113,-0.551077788277105,-39.67760075595156,Ghaghara,1,1
3291,no trend,0.05607271202075026,-0.1541471048513302,-0.06525516252616431,13.656777969678833,11.852294915298822,-0.5505698515983906,-39.64102931508412,Yamuna,1,1
3795,decreasing,0.01887541611160848,-0.18935837245696402,-0.46640691133252865,94.89249247730477,85.71254196743477,-0.5441524666363683,-39.178977597818516,Garra,4,4
4272,decreasing,0.046784041218261185,-0.16040688575899845,-1.4503046542623157,316.93892864297885,266.7484000442971,-0.5436976019430569,-39.1462273399001,Ken,2,2
3338,no trend,0.11865114122914533,-0.12597809076682315,-0.022646318392857148,4.4032835554464285,4.165746277080177,-0.5436317261436823,-39.141484282345125,Karisil,5,5
3409,no trend,0.08439370968045279,-0.13928012519561817,-0.017235228943303735,3.1462163441539492,3.1744993501988636,-0.5429274679871662,-39.090777695075964,Kareli,4,4
3522,no trend,0.09738101127481946,-0.13380281690140844,-0.032637512363607166,6.655469363908054,6.016598548309133,-0.5424578705318374,-39.05696667829229,Sanwan,4,4
3827,decreasing,0.00288300647311468,-0.24021909233176839,-6.199964595200123,1241.7057964629378,1146.4838660248317,-0.5407807976135827,-38.936217428177955,Ganga,1,1
4273,decreasing,0.04467570736996129,-0.1619718309859155,-1.5597863616793308,340.97365608961627,288.4967842933502,-0.5406598778908066,-38.92751120813808,Ken,2,2
4277,decreasing,0.047869222228202,-0.1596244131455399,-1.7818507635561107,392.9524791062419,330.0383690464015,-0.5398920036796063,-38.87222426493165,Ken,2,2
3558,decreasing,0.046784041218261185,-0.16040688575899845,-0.01706136805443548,3.4271338271824594,3.1619867830744948,-0.5395774626814285,-38.84957731306285,Kali,3,3
4274,decreasing,0.04264809361089461,-0.16353677621283255,-1.660144463716109,364.9549871285885,308.1998536907618,-0.5386584204487801,-38.78340627231216,Ken,2,2
3816,decreasing,0.003942583176619108,-0.2323943661971831,-5.993749957482992,1208.6719080739797,1112.9676675810185,-0.5385376531656232,-38.774711027924866,Ganga,1,1
4287,decreasing,0.0457196359547174,-0.16118935837245696,-0.22594096711601303,48.13232317428513,42.05320525839646,-0.5372740691885811,-38.68373298157784,Bearma,3,3
3818,decreasing,0.003705938696041855,-0.23395931142410015,-5.986021223672141,1209.8410101070276,1116.7622662173821,-0.5360157129903366,-38.593131335304236,Ganga,1,1
3812,decreasing,0.0035925256892277435,-0.2347417840375587,-5.93407882034632,1205.497302288961,1110.506217934554,-0.5343580003886153,-38.4737760279803,Ganga,1,1
3804,decreasing,0.0038225973447996164,-0.23317683881064163,-5.892193796863188,1200.4682197886432,1103.943800613426,-0.5337403764203472,-38.429307102265,Ganga,1,1
3819,decreasing,0.00316975698026134,-0.2378716744913928,-5.992650777777778,1213.6130471944446,1124.876959050926,-0.532738334584954,-38.357160090116686,Ganga,1,1
4263,decreasing,0.0379168470815372,-0.1674491392801252,-0.08591231192129621,17.379725089872682,16.156180477346382,-0.5317612788601822,-38.28681207793312,Shyam,4,4
4281,no trend,0.05010311706572379,-0.15805946791862285,-1.777222414148109,396.02965470225786,334.6096049665405,-0.5311331138643864,-38.24158419823583,Ken,2,2
4029,decreasing,0.02905791425850568,-0.176056338028169,-0.15363981043178526,32.89751658282837,29.026593989867422,-0.529307057126364,-38.11010811309821,Ghaghara,1,1
4293,no trend,0.08977699556483376,-0.13693270735524257,-0.022456632476689987,4.747633579172494,4.246137942188552,-0.5288719486375271,-38.07878030190195,Bearma,3,3
3801,decreasing,0.005673990546164243,-0.22300469483568075,-5.220796493055554,1110.0095717534723,987.9598579482323,-0.5284421680753264,-38.0478361014235,Ganga,1,1
4125,decreasing,0.020938456318516208,-0.18622848200312989,-0.04697188742108594,10.380205482615217,8.889639134846382,-0.5283891360332215,-38.04401779439195,Sonar,3,3
3290,decreasing,0.04166382008353642,-0.1643192488262911,-0.06300874386837119,14.040768644827176,11.929067330197812,-0.5281950560281259,-38.03004403402507,Yamuna,1,1
3913,decreasing,0.022612143982560395,-0.1838810641627543,-0.059636133552631566,11.757907099451753,11.324013741130052,-0.5266342386712817,-37.91766518433228,Ganga,1,1
3423,no trend,0.07600441755067244,-0.1431924882629108,-0.006691002527006173,1.1278819792920525,1.2741872765239899,-0.525119238771507,-37.8085851915485,Mashi,4,4
3803,decreasing,0.004882855068526926,-0.2269170579029734,-5.714949241666663,1189.3247255791666,1089.2147862384259,-0.5246852424215693,-37.77733745435299,Ganga,1,1
4018,decreasing,0.01654821158723152,-0.19327073552425664,-0.5196632568473192,111.1294550347465,99.14206139888468,-0.5241602297903857,-37.73953654490777,Gomti,2,2
3386,decreasing,0.0379168470815372,-0.1674491392801252,-0.6751220534722221,144.46035343993054,128.82004794381314,-0.5240815107961201,-37.733868777320644,Sindh,3,3
4457,decreasing,0.010705896503248047,-0.20579029733959311,-0.4809678453302374,107.65171675922343,92.21510991798192,-0.5215716228696364,-37.553156846613824,Rapti,2,2
4794,decreasing,0.03702620518791244,-0.16823161189358374,-0.5348396285714285,121.00675733095238,102.54870407097013,-0.5215469404677079,-37.55137971367497,Sarju,3,3
4259,no trend,0.06979401695432808,-0.14632237871674492,-1.9419497886904766,433.89682545684525,373.8989341178451,-0.5193782628110982,-37.39523492239907,Ken,2,2
4767,decreasing,0.04897547992369633,-0.15884194053208137,-0.22676371737264672,49.63357496672896,43.72119264049874,-0.5186585810621198,-37.343417836472625,Manorama,4,4
4283,no trend,0.052423749532427566,-0.1564945226917058,-1.7817103411458426,402.5638297356775,343.9578420119949,-0.5180025350559412,-37.29618252402776,Ken,2,2
4090,no trend,0.1381593548578981,-0.11971830985915492,-0.043370950424731186,7.826867885911291,8.377472499281355,-0.5177092545329356,-37.27506632637136,Sasur Khaderi,5,5
3458,no trend,0.07284506909758859,-0.14475743348982786,-0.02657877369632767,5.660878153719632,5.142732582756733,-0.51682200597878,-37.21118443047216,Ghurari,5,5
4123,decreasing,0.011636262412253684,-0.20344287949921752,-15.373668019841269,3470.314770954365,2988.4611154429713,-0.5144342665326088,-37.039267190347836,Yamuna,1,1
3847,decreasing,0.014871849830208062,-0.19640062597809077,-1.4942154052247036,344.69084821881034,290.75735261332073,-0.5139045983858115,-37.001131083778425,Sharda,2,2
4294,no trend,0.07130616862351746,-0.14553990610328638,-0.4880821275545636,110.12631454902035,95.02359616494108,-0.5136430815640308,-36.98230187261022,Bearma,3,3
4250,no trend,0.06541481350121581,-0.1486697965571205,-1.8986636770833334,428.78231241145835,370.311754972117,-0.5127203367406727,-36.915864245328436,Ken,2,2
4122,no trend,0.06400641968236065,-0.14945226917057902,-2.1146762403846155,472.4205214503205,413.47934920517673,-0.5114345479283587,-36.82328745084183,Ken,2,2
4288,no trend,0.11865114122914533,-0.12597809076682315,-0.024632075983950015,5.671497612846892,4.816376858596381,-0.5114233521819647,-36.82248135710145,Bearma,3,3
4117,decreasing,0.013714627554055836,-0.19874804381846636,-13.112936576797372,2878.0777709763065,2572.1234538299664,-0.5098097666063357,-36.70630319565617,Yamuna,1,1
4031,decreasing,0.03446043002146326,-0.1705790297339593,-0.1707708557643744,37.40064001713529,33.56500246882365,-0.5087765327084136,-36.63191035500578,Ghaghara,1,1
4308,no trend,0.052423749532427566,-0.1564945226917058,-0.06719392838438736,14.798884849312417,13.220608050683923,-0.5082514217711136,-36.59410236752018,Bearma,3,3
4116,decreasing,0.0122956999231143,-0.20187793427230047,-12.853804403594781,2837.1297192442817,2538.2733284522305,-0.5063995378083526,-36.460766722201384,Yamuna,1,1
3829,decreasing,0.022612143982560395,-0.1838810641627543,-9.8011039351852,2078.7132201157415,1946.84464652883,-0.5034353384416315,-36.24734436779747,Yamuna,1,1
3911,decreasing,0.03204811659075668,-0.1729264475743349,-0.028484558665717002,6.07972147429962,5.661051258108165,-0.5031672982101932,-36.22804547113391,Ganga,1,1
4094,decreasing,0.013714627554055836,-0.19874804381846636,-15.09501269230767,3478.836427660255,3007.231943677399,-0.501957048043614,-36.14090745914021,Yamuna,1,1
3407,no trend,0.12811677460841087,-0.12284820031298904,-0.038918889295976755,7.639604743757175,7.763416931640361,-0.501311338018702,-36.094416337346544,Kareli,4,4
4721,no trend,0.06830828959532842,-0.14710485133020346,-0.13044465995370375,28.301189124189815,26.026222144518094,-0.5012047435443078,-36.08674153519016,Ghaghara,1,1
3296,no trend,0.11637258786708138,-0.1267605633802817,-0.02954397701295046,5.861273233959742,5.899777233012415,-0.5007642805161537,-36.05502819716307,Yamuna,1,1
3552,decreasing,0.03529827347774339,-0.1697965571205008,-0.24680345652777785,50.97493687340278,49.318832907407405,-0.5004243652544126,-36.0305542983177,Hindon,3,3
4115,decreasing,0.014091211151922245,-0.19796557120500782,-12.65723560185185,2825.069405949074,2529.408219013047,-0.5004030392053755,-36.02901882278704,Yamuna,1,1
3410,no trend,0.1233130559725113,-0.12441314553990611,-0.010398462276408586,2.0240636512291714,2.0791340458512204,-0.5001342889439021,-36.00966880396095,Morel,4,4
4041,no trend,0.06684866277056156,-0.14788732394366197,-0.02594710398148148,6.0845224921759264,5.192384083903619,-0.4997146505767448,-35.97945484152562,Varuna,4,4
4292,no trend,0.07441104350988703,-0.14397496087636932,-0.4057705456452546,92.8813219745732,81.38333521750842,-0.4985916890242649,-35.89860160974707,Bearma,3,3
4720,decreasing,0.047869222228202,-0.1596244131455399,-0.08418380913525131,20.13356252430142,16.909393717245372,-0.49785232127746143,-35.84536713197722,Manorama,4,4
4021,decreasing,0.04897547992369633,-0.15884194053208137,-0.062062556888888926,13.254693736222222,12.48843370394571,-0.49696029430240174,-35.781141189772924,Gomti,2,2
4289,no trend,0.06684866277056156,-0.14788732394366197,-0.3055151293979416,69.6843380727936,61.52400429580176,-0.4965787466125465,-35.75366975610335,Bearma,3,3
3559,no trend,0.052423749532427566,-0.1564945226917058,-0.19895255128378392,43.438523987241,40.11542263018729,-0.4959502810624011,-35.70842023649288,Hindon,3,3
