seg_id,early_mean,late_mean,abs_change_m3s,pct_change,river_name,tier,updated_tier,long_term_mean
3451,3.164782846804924,2.165382528763441,-0.999400318041483,-31.57879596859069,Sindh,3,3,2.727009916478873
3874,151.07722637746213,103.38368397446236,-47.69354240299977,-31.56898200119111,Ramganga,2,2,130.17149750528168
3376,23.88841972842803,16.348445010215055,-7.539974718212974,-31.563304747363212,Kunwari,4,4,20.596019183333333
4422,26.22877073433712,17.964650118279568,-8.264120616057554,-31.507845715539638,Ghaghi,5,5,22.62238031584507
3383,44.36689071481061,30.436415776344088,-13.93047493846652,-31.39835745536307,Kunwari,4,4,38.28113517546949
3318,6.302054350700757,4.323800938790322,-1.9782534119104351,-31.390611724738033,Sainj,5,5,5.434655393568075
4443,7.053994803075757,4.842868869139784,-2.211125933935973,-31.34572672171313,Rohini,3,3,6.088038133521127
3356,4.5477844916496215,3.1240441420967744,-1.4237403495528471,-31.30624048186621,Vaisali,4,4,3.9252258325938967
3543,3.7626432885795453,2.5862737332258066,-1.1763695553537388,-31.264445368081546,Kali,3,3,3.2473635565258214
4464,6.453946215149621,4.438083274032258,-2.015862941117363,-31.234579184831794,Ghaghara,1,1,5.575542769049296
3359,2.9314147768693184,2.0158458697580643,-0.915568907111254,-31.23300442965836,Gambhir,4,4,2.5327639393427233
3372,19.86201126723485,13.665725410215053,-6.196285857019795,-31.19666872428691,Asan,4,4,17.15321900680751
3357,4.018690296367424,2.7709946909946237,-1.2476956053728006,-31.04731923484171,Kunwari,4,4,3.473478877652582
3366,9.643527225592804,6.651752215456989,-2.9917750101358145,-31.02365908395001,Asan,4,4,8.335319395516432
4138,2.6274537701571967,1.8132190337096774,-0.8142347364475193,-30.989498110134395,Dhasan,3,3,2.269470649565728
4014,29.39416968464015,20.28763770295699,-9.106531981683162,-30.980742369605892,Gomti,2,2,25.423379677699533
3955,69.24771982320075,47.82540490295699,-21.422314920243764,-30.93576940141563,Tamasa,3,3,59.89324267300469
3360,4.969638089808712,3.4338498969892473,-1.535788192819465,-30.90342123642608,Vaisali,4,4,4.296685468861503
4720,19.648875798124998,13.57961824892473,-6.069257549200268,-30.88857404136795,Manorama,4,4,17.002670001877934
3949,11.82907485376894,8.17807186263441,-3.651002991134531,-30.864653713567975,Varuna,4,4,10.23144413157277
3549,19.926346550795454,13.780401630913978,-6.145944919881476,-30.843310409233705,Kali,3,3,17.246211063615025
3364,5.803134605467803,4.016988481451613,-1.7861461240161898,-30.778988347663955,Parbati,3,3,5.025083359237089
4013,22.43962879005682,15.57000399623656,-6.869624793820259,-30.61380764402059,Gomti,2,2,19.44550776701878
4759,41.31733731465909,28.69039209596774,-12.62694521869135,-30.560888090461248,Sotwa,4,4,35.81587645492958
4715,76.70973455643939,53.31900936263441,-23.390725193804975,-30.492512233366142,Tamasa,3,3,66.49549422288733
3957,225.9902197659091,157.11424948655915,-68.87597027934996,-30.4774119653031,Gomti,2,2,195.94277189436622
3361,4.974202267539773,3.4589367247580642,-1.5152655427817083,-30.46248345528488,Jhilmil,5,5,4.307903014694836
3946,9.884160939431819,6.882506290349462,-3.001654649082357,-30.368330377013308,Gomti,2,2,8.573238417265259
4716,90.58971632774622,63.19281905645161,-27.396897271294606,-30.242833714342215,Tamasa,3,3,78.62436739612676
3958,240.81697253125003,168.1480207688172,-72.66895176243284,-30.176009190134153,Gomti,2,2,209.11067489788732
3374,22.438242468238634,15.704375638709678,-6.7338668295289565,-30.01066968173089,Vaisali,4,4,19.48690715798122
3377,26.033434735151513,18.227816333064517,-7.805618402086996,-29.983052491907642,Vaisali,4,4,22.612777107394365
4021,14.420415080435607,10.107349160215053,-4.313065920220554,-29.90944363364516,Gomti,2,2,12.541431040140845
3370,17.23401233695076,12.08622346155914,-5.147788875391619,-29.86993843769306,Vaisali,4,4,14.98000356302817
4757,17.678178016875002,12.413648054838708,-5.264529962036294,-29.779822089193512,Sarju,3,3,15.385857008685445
3907,6.941863454818181,4.886245653467742,-2.055617801350439,-29.611901973146477,Rihand,3,3,6.0446694640023475
4563,96.34436859384469,67.91372259811827,-28.430645995726422,-29.509400923660024,Tamasa,3,3,83.928558657277
4007,3.2507904059924244,2.2942762071505376,-0.9565141988418868,-29.42405013496634,Sai,3,3,2.8332781097535213
4564,113.2990470217803,80.01337804301075,-33.28566897876955,-29.37859571967168,Ganga,1,1,98.75905602347417
3459,15.19410618251894,10.731825412365591,-4.462280770153349,-29.36849799883111,Pahuj,4,4,13.236171317723006
3889,4.984971629068182,3.5225694527688174,-1.4624021762993649,-29.33621864108232,Bino,5,5,4.343028480269953
4813,0.8527377169676136,0.6029413737849463,-0.2497963431826673,-29.293455445005772,Mahakali,2,2,0.7454358924964788
3792,7.566676438267045,5.355139109247312,-2.211537329019733,-29.227327837560207,Garra,4,4,6.599826946115024
3950,15.116998480719698,10.714816785752689,-4.402181694967009,-29.120739150576586,Tamasa,3,3,13.196175838497652
7669,2.850832379554924,2.0208233559139783,-0.8300090236409456,-29.114620333115752,Mendha,3,3,2.4886309056924887
4003,187.94084733371213,133.27319100806452,-54.66765632564761,-29.08769280399085,Gomti,2,2,164.0958122253521
4737,73.6068077404356,52.25003914811828,-21.356768592317316,-29.01466487669056,Sotwa,4,4,64.29965579647887
3489,1.436851981151515,1.0211958806720431,-0.4156561004794719,-28.92824772015547,Kakund,5,5,1.255990811830986
3352,1.6715927343295456,1.1882091061021505,-0.4833836282273951,-28.917547815333982,Parbati,3,3,1.4611272497769954
3369,11.362098003996213,8.076578385215054,-3.2855196187811586,-28.916487233480947,Parbati,3,3,9.930123650704225
3301,8.087718936443181,5.749668562365591,-2.33805037407759,-28.90865017010369,Hindon,3,3,7.0702225384037565
3904,3.3808006207424244,2.404322487903226,-0.9764781328391985,-28.8830440590952,Rihand,3,3,2.954794269507042
4011,9.420457512689394,6.700230958064516,-2.720226554624878,-28.875737202367525,Gomti,2,2,8.232916637441315
4114,2.7706438055227274,1.9716571631182795,-0.7989866424044478,-28.83758066669656,Shyam,4,4,2.421372212723005
3859,225.71824353011365,160.7569306344086,-64.96131289570505,-28.779823854618286,Ramganga,2,2,197.23441072652582
3365,6.190618565683712,4.410146995967742,-1.7804715697159699,-28.760802346725246,Gambhir,4,4,5.414131986161972
4767,50.162468834772724,35.78944060403226,-14.373028230740466,-28.652952226260947,Manorama,4,4,43.904805255046945
4016,34.9948211164394,25.004906971236558,-9.989914145202839,-28.54683586455,Gomti,2,2,30.63962192382629
3996,17.103262175454546,12.221360977419355,-4.881901198035191,-28.54368452026285,Varuna,4,4,14.972192221713614
3547,12.433141797859848,8.894866153494624,-3.538275644365225,-28.45841945576683,Kali,3,3,10.891063062558684
4023,7.346387809829546,5.266261119112903,-2.080126690716643,-28.31495892353261,Gomti,2,2,6.440173275481221
3878,34.58455324587121,24.803485480913977,-9.781067764957236,-28.2816079635926,Ganga,1,1,30.304742157394365
4461,72.38219793816288,51.959890943010755,-20.42230699515212,-28.21454387527605,Manorama,4,4,63.488129091901406
3935,4.605632377024621,3.3066034840860214,-1.2990288929385998,-28.205223226648673,Ganga,1,1,4.0394679031338026
4743,8.400126418030302,6.035965342123656,-2.3641610759066465,-28.144351147289104,Jamwar,5,5,7.3687302109976525
3385,42.66427691183712,30.703955207795698,-11.960321704041423,-28.0335741509381,Gambhir,4,4,37.44848891408451
3830,9.850440738929924,7.118309640188172,-2.7321310987417524,-27.73613050575593,East Bahgul,5,5,8.655079529107981
3423,1.4565644446723485,1.0527411765430106,-0.4038232681293379,-27.72436671830042,Mashi,4,4,1.2807020915539906
7668,2.085290240350379,1.5073113923655914,-0.5779788479847874,-27.716949746413867,Mendha,3,3,1.8329966292370894
3476,3.617683072787879,2.6211913679569894,-0.9964917048308894,-27.54502494501177,Non,4,4,3.181979663169014
4137,5.192517280145833,3.767015006747312,-1.4255022733985214,-27.453009715520597,Lakheri,5,5,4.564843237769953
3382,28.377307509318182,20.610434713978496,-7.766872795339687,-27.370013144444023,Gambhir,4,4,24.990867941666668
3991,4.855516009535984,3.53131332061828,-1.3242026889177043,-27.27213104265413,Sai,3,3,4.278555853309859
3997,36.115315748030305,26.313383865053762,-9.801931882976543,-27.14065121668258,Varuna,4,4,31.832825244600937
3355,1.9402476327859848,1.416973941451613,-0.5232736913343718,-26.96942815402422,Sesar,5,5,1.7123028148474178
3475,2.6267380721780302,1.9184596180645161,-0.7082784541135141,-26.964182748766653,Non,4,4,2.3171199135211267
3319,66.04733716361741,48.301166029838704,-17.74617113377871,-26.86886693072359,Tons,2,2,58.28451773004695
3836,4.493262815954545,3.28791917827957,-1.2053436376749755,-26.825576135788825,Garra,4,4,3.9643636670187794
4213,32.45430334028409,23.80663099193548,-8.64767234834861,-26.64568780810845,Nayar,4,4,28.646044054812208
3845,15.60746430712121,11.477005970430108,-4.1304583366911025,-26.46463419946122,Katna,5,5,13.798644749061033
3353,2.2737397156912875,1.6731668285349461,-0.6005728871563414,-26.41344050999912,Vaisali,4,4,2.010706395181925
3919,5.407373826498106,3.979851005967742,-1.4275228205303643,-26.399558571944503,Ganga,1,1,4.778799204248826
3492,23.241131173958333,17.112548636827956,-6.128582537130377,-26.369553578344966,Gambhir,4,4,20.56886204037559
3452,10.277985952992424,7.571296573655913,-2.7066893793365105,-26.334822714448848,Non,4,4,9.094554439788732
4029,32.97470283092803,24.296777259139784,-8.677925571788247,-26.31691820327473,Ghaghara,1,1,29.192939293896714
3324,121.19483878494319,89.32411694865591,-31.870721836287274,-26.297094955372618,Yamuna,1,1,107.22823991126761
3945,8.950595087462123,6.601408404650537,-2.3491866828115855,-26.24615078501647,Tamasa,3,3,7.925288352030516
3320,51.327278590776515,37.89773021263441,-13.429548378142108,-26.164543975170723,Yamuna,1,1,45.429160624647885
3941,3.4211820836856064,2.527442044032258,-0.8937400396533484,-26.12372033383651,Tamasa,3,3,3.0313805333802817
4002,148.20116794886366,109.63689629569893,-38.564271653164724,-26.021570671070016,Gomti,2,2,131.3814910528169
3490,1.8627295550492424,1.378187021155914,-0.48454253389332846,-26.012500450207295,Banganga,4,4,1.6512019290023474
3920,8.230972955337121,6.0926347988978495,-2.1383381564392714,-25.97916635180695,Ganga,1,1,7.291632018626761
4031,38.05690296409091,28.196956296505377,-9.859946667585533,-25.90843158438041,Ghaghara,1,1,33.76024160140845
3373,13.15969730530303,9.752896423655914,-3.4068008816471167,-25.88814014950223,Gambhir,4,4,11.673410516901408
3326,16.039070559583333,11.898317058602151,-4.140753500981182,-25.816667403505406,Giri,4,4,14.222239022887324
3477,6.421101775196969,4.768153393252688,-1.652948381944281,-25.742441715052493,Non,4,4,5.698362189471831
3317,47.48099100520834,35.264561450268815,-12.216429554939523,-25.729095573425298,Tons,2,2,42.14621310340375
3888,36.1568580957197,26.85899850456989,-9.297859591149809,-25.715341655337316,Ramganga,2,2,32.075669613732394
4164,14.034017126420455,10.426709623521505,-3.6073075028989496,-25.704026654690544,Sajnam,5,5,12.4503927875
3351,1.8087047137443182,1.344027720483871,-0.4646769932604471,-25.691147356966233,Bamni,5,5,1.6063562642840374
3831,10.814398562992425,8.058217674408603,-2.756180888583822,-25.48621518366867,Afsarha,5,5,9.608972902793427
